state,year,code,plan,eg_adj_avg,eg_avg_percentrank,bias_avg,bias_avg_percentrank,mmd_avg,mmd_avg_percentrank,dec2_avg,dec2_avg_percentrank,wasted_dem_plan,wasted_rep_plan,votes_dem_plan,votes_twop_plan,seats_plan,seats_dem_plan,seats_r_plan
GA,1978,GA1978,GA1,0.110,0.969,0.048,0.829,0.030,0.846,1.053,0.996,2864061,4638358,9436568,15004837,958,833,125
GA,1980,GA1980,GA1,0.110,0.969,0.048,0.829,0.030,0.846,1.053,0.996,2864061,4638358,9436568,15004837,958,833,125
GA,1982,GA1982,GA2,0.136,0.989,0.122,0.978,0.035,0.885,0.993,0.990,3132435,5802899,10637431,17870668,904,756,148
GA,1984,GA1984,GA2,0.136,0.989,0.122,0.978,0.035,0.885,0.993,0.990,3132435,5802899,10637431,17870668,904,756,148
GA,1986,GA1986,GA2,0.136,0.989,0.122,0.978,0.035,0.885,0.993,0.990,3132435,5802899,10637431,17870668,904,756,148
GA,1988,GA1988,GA2,0.136,0.989,0.122,0.978,0.035,0.885,0.993,0.990,3132435,5802899,10637431,17870668,904,756,148
GA,1990,GA1990,GA2,0.136,0.989,0.122,0.978,0.035,0.885,0.993,0.990,3132435,5802899,10637431,17870668,904,756,148
GA,1992,GA1992,GA3,0.060,0.866,0.023,0.740,0.017,0.769,0.181,0.783,2507815,2629862,5432968,10275355,900,555,345
GA,1994,GA1994,GA3,0.060,0.866,0.023,0.740,0.017,0.769,0.181,0.783,2507815,2629862,5432968,10275355,900,555,345
GA,1996,GA1996,GA3,0.060,0.866,0.023,0.740,0.017,0.769,0.181,0.783,2507815,2629862,5432968,10275355,900,555,345
GA,1998,GA1998,GA3,0.060,0.866,0.023,0.740,0.017,0.769,0.181,0.783,2507815,2629862,5432968,10275355,900,555,345
GA,2000,GA2000,GA3,0.060,0.866,0.023,0.740,0.017,0.769,0.181,0.783,2507815,2629862,5432968,10275355,900,555,345
GA,2004,GA2004,GA4,0.023,0.741,-0.069,0.890,-0.062,0.982,-0.106,0.725,2748555,2761964,4970551,11021039,720,305,415
GA,2006,GA2006,GA4,0.023,0.741,-0.069,0.890,-0.062,0.982,-0.106,0.725,2748555,2761964,4970551,11021039,720,305,415
GA,2008,GA2008,GA4,0.023,0.741,-0.069,0.890,-0.062,0.982,-0.106,0.725,2748555,2761964,4970551,11021039,720,305,415
GA,2010,GA2010,GA4,0.023,0.741,-0.069,0.890,-0.062,0.982,-0.106,0.725,2748555,2761964,4970551,11021039,720,305,415
GA,2012,GA2012,GA5,-0.040,0.803,-0.100,0.950,-0.066,0.985,-0.558,0.944,5792910,4370881,9324607,20327583,899,334,565
GA,2014,GA2014,GA5,-0.040,0.803,-0.100,0.950,-0.066,0.985,-0.558,0.944,5792910,4370881,9324607,20327583,899,334,565
GA,2016,GA2016,GA5,-0.040,0.803,-0.100,0.950,-0.066,0.985,-0.558,0.944,5792910,4370881,9324607,20327583,899,334,565
GA,2018,GA2018,GA5,-0.040,0.803,-0.100,0.950,-0.066,0.985,-0.558,0.944,5792910,4370881,9324607,20327583,899,334,565
GA,2020,GA2020,GA5,-0.040,0.803,-0.100,0.950,-0.066,0.985,-0.558,0.944,5792910,4370881,9324607,20327583,899,334,565
GA,2022,GA2022,GA6,-0.016,0.711,-0.053,0.846,-0.070,0.989,-0.249,0.819,1087956,958192,1953766,4092296,180,79,101
HI,1994,HI1994,HI3,0.067,0.882,0.096,0.946,0.042,0.924,0.512,0.930,323959,397873,857861,1443665,204,154,50
HI,1996,HI1996,HI3,0.067,0.882,0.096,0.946,0.042,0.924,0.512,0.930,323959,397873,857861,1443665,204,154,50
HI,1998,HI1998,HI3,0.067,0.882,0.096,0.946,0.042,0.924,0.512,0.930,323959,397873,857861,1443665,204,154,50
HI,2000,HI2000,HI3,0.067,0.882,0.096,0.946,0.042,0.924,0.512,0.930,323959,397873,857861,1443665,204,154,50
HI,2002,HI2002,HI4,0.080,0.921,0.050,0.834,0.017,0.777,0.531,0.939,412874,530366,1165338,1886481,255,208,47
HI,2004,HI2004,HI4,0.080,0.921,0.050,0.834,0.017,0.777,0.531,0.939,412874,530366,1165338,1886481,255,208,47
HI,2006,HI2006,HI4,0.080,0.921,0.050,0.834,0.017,0.777,0.531,0.939,412874,530366,1165338,1886481,255,208,47
HI,2008,HI2008,HI4,0.080,0.921,0.050,0.834,0.017,0.777,0.531,0.939,412874,530366,1165338,1886481,255,208,47
HI,2010,HI2010,HI4,0.080,0.921,0.050,0.834,0.017,0.777,0.531,0.939,412874,530366,1165338,1886481,255,208,47
HI,2012,HI2012,HI5,0.051,0.836,0.131,0.986,0.033,0.865,0.740,0.975,470693,573176,1391383,2087739,255,225,30
HI,2014,HI2014,HI5,0.051,0.836,0.131,0.986,0.033,0.865,0.740,0.975,470693,573176,1391383,2087739,255,225,30
HI,2016,HI2016,HI5,0.051,0.836,0.131,0.986,0.033,0.865,0.740,0.975,470693,573176,1391383,2087739,255,225,30
HI,2018,HI2018,HI5,0.051,0.836,0.131,0.986,0.033,0.865,0.740,0.975,470693,573176,1391383,2087739,255,225,30
HI,2020,HI2020,HI5,0.051,0.836,0.131,0.986,0.033,0.865,0.740,0.975,470693,573176,1391383,2087739,255,225,30
HI,2022,HI2022,HI6,0.051,0.837,0.117,0.974,0.033,0.876,0.468,0.917,87215,107797,259604,390024,51,45,6
IA,1972,IA1972,IA1,0.007,0.662,0.009,0.682,0.003,0.666,0.009,0.643,1328140,1293409,2607480,5243097,500,251,249
IA,1974,IA1974,IA1,0.007,0.662,0.009,0.682,0.003,0.666,0.009,0.643,1328140,1293409,2607480,5243097,500,251,249
IA,1976,IA1976,IA1,0.007,0.662,0.009,0.682,0.003,0.666,0.009,0.643,1328140,1293409,2607480,5243097,500,251,249
IA,1978,IA1978,IA1,0.007,0.662,0.009,0.682,0.003,0.666,0.009,0.643,1328140,1293409,2607480,5243097,500,251,249
IA,1980,IA1980,IA1,0.007,0.662,0.009,0.682,0.003,0.666,0.009,0.643,1328140,1293409,2607480,5243097,500,251,249
IA,1982,IA1982,IA2,0.041,0.807,0.023,0.739,0.012,0.736,0.136,0.751,1190747,1413174,2726477,5207842,500,294,206
IA,1984,IA1984,IA2,0.041,0.807,0.023,0.739,0.012,0.736,0.136,0.751,1190747,1413174,2726477,5207842,500,294,206
IA,1986,IA1986,IA2,0.041,0.807,0.023,0.739,0.012,0.736,0.136,0.751,1190747,1413174,2726477,5207842,500,294,206
IA,1988,IA1988,IA2,0.041,0.807,0.023,0.739,0.012,0.736,0.136,0.751,1190747,1413174,2726477,5207842,500,294,206
IA,1990,IA1990,IA2,0.041,0.807,0.023,0.739,0.012,0.736,0.136,0.751,1190747,1413174,2726477,5207842,500,294,206
IA,1992,IA1992,IA3,-0.032,0.775,-0.027,0.752,-0.020,0.796,-0.162,0.764,1551311,1288062,2755020,5678745,500,218,282
IA,1994,IA1994,IA3,-0.032,0.775,-0.027,0.752,-0.020,0.796,-0.162,0.764,1551311,1288062,2755020,5678745,500,218,282
IA,1996,IA1996,IA3,-0.032,0.775,-0.027,0.752,-0.020,0.796,-0.162,0.764,1551311,1288062,2755020,5678745,500,218,282
IA,1998,IA1998,IA3,-0.032,0.775,-0.027,0.752,-0.020,0.796,-0.162,0.764,1551311,1288062,2755020,5678745,500,218,282
IA,2000,IA2000,IA3,-0.032,0.775,-0.027,0.752,-0.020,0.796,-0.162,0.764,1551311,1288062,2755020,5678745,500,218,282
IA,2002,IA2002,IA4,0.004,0.654,-0.006,0.668,-0.005,0.680,-0.037,0.666,1572563,1440376,2980000,6025880,500,245,255
IA,2004,IA2004,IA4,0.004,0.654,-0.006,0.668,-0.005,0.680,-0.037,0.666,1572563,1440376,2980000,6025880,500,245,255
IA,2006,IA2006,IA4,0.004,0.654,-0.006,0.668,-0.005,0.680,-0.037,0.666,1572563,1440376,2980000,6025880,500,245,255
IA,2008,IA2008,IA4,0.004,0.654,-0.006,0.668,-0.005,0.680,-0.037,0.666,1572563,1440376,2980000,6025880,500,245,255
IA,2010,IA2010,IA4,0.004,0.654,-0.006,0.668,-0.005,0.680,-0.037,0.666,1572563,1440376,2980000,6025880,500,245,255
IA,2012,IA2012,IA5,-0.021,0.732,-0.034,0.775,-0.019,0.789,-0.127,0.740,1892163,1638441,3377301,7061208,500,218,282
IA,2014,IA2014,IA5,-0.021,0.732,-0.034,0.775,-0.019,0.789,-0.127,0.740,1892163,1638441,3377301,7061208,500,218,282
IA,2016,IA2016,IA5,-0.021,0.732,-0.034,0.775,-0.019,0.789,-0.127,0.740,1892163,1638441,3377301,7061208,500,218,282
IA,2018,IA2018,IA5,-0.021,0.732,-0.034,0.775,-0.019,0.789,-0.127,0.740,1892163,1638441,3377301,7061208,500,218,282
IA,2020,IA2020,IA5,-0.021,0.732,-0.034,0.775,-0.019,0.789,-0.127,0.740,1892163,1638441,3377301,7061208,500,218,282
IA,2022,IA2022,IA6,-0.030,0.768,-0.056,0.851,-0.035,0.879,-0.173,0.775,327693,291145,550656,1237677,100,36,64
ID,1974,ID1974,ID1,-0.080,0.918,0.013,0.700,-0.021,0.800,-0.176,0.777,1745119,1211933,2512968,5914104,508,150,358
ID,1976,ID1976,ID1,-0.080,0.918,0.013,0.700,-0.021,0.800,-0.176,0.777,1745119,1211933,2512968,5914104,508,150,358
ID,1978,ID1978,ID1,-0.080,0.918,0.013,0.700,-0.021,0.800,-0.176,0.777,1745119,1211933,2512968,5914104,508,150,358
ID,1980,ID1980,ID1,-0.080,0.918,0.013,0.700,-0.021,0.800,-0.176,0.777,1745119,1211933,2512968,5914104,508,150,358
ID,1982,ID1982,ID1,-0.080,0.918,0.013,0.700,-0.021,0.800,-0.176,0.777,1745119,1211933,2512968,5914104,508,150,358
ID,1984,ID1984,ID1,-0.080,0.918,0.013,0.700,-0.021,0.800,-0.176,0.777,1745119,1211933,2512968,5914104,508,150,358
ID,1986,ID1986,ID2,-0.116,0.976,-0.076,0.908,-0.032,0.860,-0.416,0.897,2265766,1224266,3089263,6980064,392,101,291
ID,1988,ID1988,ID2,-0.116,0.976,-0.076,0.908,-0.032,0.860,-0.416,0.897,2265766,1224266,3089263,6980064,392,101,291
ID,1990,ID1990,ID2,-0.116,0.976,-0.076,0.908,-0.032,0.860,-0.416,0.897,2265766,1224266,3089263,6980064,392,101,291
ID,1992,ID1992,ID2,-0.116,0.976,-0.076,0.908,-0.032,0.860,-0.416,0.897,2265766,1224266,3089263,6980064,392,101,291
ID,1994,ID1994,ID2,-0.116,0.976,-0.076,0.908,-0.032,0.860,-0.416,0.897,2265766,1224266,3089263,6980064,392,101,291
ID,1996,ID1996,ID3,-0.115,0.974,-0.091,0.942,-0.030,0.850,-0.626,0.958,1419285,910324,1834515,4659220,350,61,289
ID,1998,ID1998,ID3,-0.115,0.974,-0.091,0.942,-0.030,0.850,-0.626,0.958,1419285,910324,1834515,4659220,350,61,289
ID,2000,ID2000,ID3,-0.115,0.974,-0.091,0.942,-0.030,0.850,-0.626,0.958,1419285,910324,1834515,4659220,350,61,289
ID,2002,ID2002,ID3,-0.115,0.974,-0.091,0.942,-0.030,0.850,-0.626,0.958,1419285,910324,1834515,4659220,350,61,289
ID,2004,ID2004,ID3,-0.115,0.974,-0.091,0.942,-0.030,0.850,-0.626,0.958,1419285,910324,1834515,4659220,350,61,289
ID,2006,ID2006,ID4,-0.056,0.848,-0.113,0.968,-0.044,0.932,-0.371,0.879,1450791,1147187,2019515,5195956,350,77,273
ID,2008,ID2008,ID4,-0.056,0.848,-0.113,0.968,-0.044,0.932,-0.371,0.879,1450791,1147187,2019515,5195956,350,77,273
ID,2010,ID2010,ID4,-0.056,0.848,-0.113,0.968,-0.044,0.932,-0.371,0.879,1450791,1147187,2019515,5195956,350,77,273
ID,2012,ID2012,ID4,-0.056,0.848,-0.113,0.968,-0.044,0.932,-0.371,0.879,1450791,1147187,2019515,5195956,350,77,273
ID,2014,ID2014,ID4,-0.056,0.848,-0.113,0.968,-0.044,0.932,-0.371,0.879,1450791,1147187,2019515,5195956,350,77,273
ID,2016,ID2016,ID5,-0.037,0.791,-0.109,0.961,-0.036,0.894,-0.565,0.946,1102410,992560,1502888,4189941,210,38,172
ID,2018,ID2018,ID5,-0.037,0.791,-0.109,0.961,-0.036,0.894,-0.565,0.946,1102410,992560,1502888,4189941,210,38,172
ID,2020,ID2020,ID5,-0.037,0.791,-0.109,0.961,-0.036,0.894,-0.565,0.946,1102410,992560,1502888,4189941,210,38,172
ID,2022,ID2022,ID6,-0.025,0.752,-0.139,0.993,-0.045,0.937,-0.618,0.957,317436,296142,418692,1227157,70,11,59
IL,1972,IL1972,IL1,-0.033,0.776,-0.075,0.905,-0.026,0.823,-0.288,0.834,20842584,17051673,39412734,75788513,880,452,428
IL,1974,IL1974,IL1,-0.033,0.776,-0.075,0.905,-0.026,0.823,-0.288,0.834,20842584,17051673,39412734,75788513,880,452,428
IL,1976,IL1976,IL1,-0.033,0.776,-0.075,0.905,-0.026,0.823,-0.288,0.834,20842584,17051673,39412734,75788513,880,452,428
IL,1978,IL1978,IL1,-0.033,0.776,-0.075,0.905,-0.026,0.823,-0.288,0.834,20842584,17051673,39412734,75788513,880,452,428
IL,1980,IL1980,IL1,-0.033,0.776,-0.075,0.905,-0.026,0.823,-0.288,0.834,20842584,17051673,39412734,75788513,880,452,428
IL,1982,IL1982,IL2,0.002,0.643,0.024,0.744,0.025,0.818,0.014,0.647,4862715,4471030,10032033,18667491,590,342,248
IL,1984,IL1984,IL2,0.002,0.643,0.024,0.744,0.025,0.818,0.014,0.647,4862715,4471030,10032033,18667491,590,342,248
IL,1986,IL1986,IL2,0.002,0.643,0.024,0.744,0.025,0.818,0.014,0.647,4862715,4471030,10032033,18667491,590,342,248
IL,1988,IL1988,IL2,0.002,0.643,0.024,0.744,0.025,0.818,0.014,0.647,4862715,4471030,10032033,18667491,590,342,248
IL,1990,IL1990,IL2,0.002,0.643,0.024,0.744,0.025,0.818,0.014,0.647,4862715,4471030,10032033,18667491,590,342,248
IL,1992,IL1992,IL3,-0.065,0.878,-0.037,0.783,-0.032,0.862,-0.371,0.878,5949852,4079029,10879146,20057763,590,305,285
IL,1994,IL1994,IL3,-0.065,0.878,-0.037,0.783,-0.032,0.862,-0.371,0.878,5949852,4079029,10879146,20057763,590,305,285
IL,1996,IL1996,IL3,-0.065,0.878,-0.037,0.783,-0.032,0.862,-0.371,0.878,5949852,4079029,10879146,20057763,590,305,285
IL,1998,IL1998,IL3,-0.065,0.878,-0.037,0.783,-0.032,0.862,-0.371,0.878,5949852,4079029,10879146,20057763,590,305,285
IL,2000,IL2000,IL3,-0.065,0.878,-0.037,0.783,-0.032,0.862,-0.371,0.878,5949852,4079029,10879146,20057763,590,305,285
IL,2002,IL2002,IL4,-0.058,0.861,-0.001,0.643,0.008,0.708,-0.297,0.846,6352371,4109247,11768993,20923236,590,331,259
IL,2004,IL2004,IL4,-0.058,0.861,-0.001,0.643,0.008,0.708,-0.297,0.846,6352371,4109247,11768993,20923236,590,331,259
IL,2006,IL2006,IL4,-0.058,0.861,-0.001,0.643,0.008,0.708,-0.297,0.846,6352371,4109247,11768993,20923236,590,331,259
IL,2008,IL2008,IL4,-0.058,0.861,-0.001,0.643,0.008,0.708,-0.297,0.846,6352371,4109247,11768993,20923236,590,331,259
IL,2010,IL2010,IL4,-0.058,0.861,-0.001,0.643,0.008,0.708,-0.297,0.846,6352371,4109247,11768993,20923236,590,331,259
IL,2012,IL2012,IL5,-0.012,0.691,0.006,0.665,0.005,0.682,-0.040,0.672,6919888,5636200,14029997,25112177,590,356,234
IL,2014,IL2014,IL5,-0.012,0.691,0.006,0.665,0.005,0.682,-0.040,0.672,6919888,5636200,14029997,25112177,590,356,234
IL,2016,IL2016,IL5,-0.012,0.691,0.006,0.665,0.005,0.682,-0.040,0.672,6919888,5636200,14029997,25112177,590,356,234
IL,2018,IL2018,IL5,-0.012,0.691,0.006,0.665,0.005,0.682,-0.040,0.672,6919888,5636200,14029997,25112177,590,356,234
IL,2020,IL2020,IL5,-0.012,0.691,0.006,0.665,0.005,0.682,-0.040,0.672,6919888,5636200,14029997,25112177,590,356,234
IL,2022,IL2022,IL6,0.030,0.769,0.019,0.729,0.008,0.705,0.284,0.833,962880,995532,2215315,3916825,118,78,40
IN,1972,IN1972,IN1,-0.060,0.865,-0.088,0.933,-0.039,0.911,-0.393,0.894,5679021,3458539,8973856,18275119,600,256,344
IN,1974,IN1974,IN1,-0.060,0.865,-0.088,0.933,-0.039,0.911,-0.393,0.894,5679021,3458539,8973856,18275119,600,256,344
IN,1976,IN1976,IN1,-0.060,0.865,-0.088,0.933,-0.039,0.911,-0.393,0.894,5679021,3458539,8973856,18275119,600,256,344
IN,1978,IN1978,IN1,-0.060,0.865,-0.088,0.933,-0.039,0.911,-0.393,0.894,5679021,3458539,8973856,18275119,600,256,344
IN,1980,IN1980,IN1,-0.060,0.865,-0.088,0.933,-0.039,0.911,-0.393,0.894,5679021,3458539,8973856,18275119,600,256,344
IN,1982,IN1982,IN1,-0.060,0.865,-0.088,0.933,-0.039,0.911,-0.393,0.894,5679021,3458539,8973856,18275119,600,256,344
IN,1984,IN1984,IN2,0.004,0.655,-0.044,0.812,-0.036,0.893,-0.167,0.768,3280093,2428079,5533370,11416343,400,191,209
IN,1986,IN1986,IN2,0.004,0.655,-0.044,0.812,-0.036,0.893,-0.167,0.768,3280093,2428079,5533370,11416343,400,191,209
IN,1988,IN1988,IN2,0.004,0.655,-0.044,0.812,-0.036,0.893,-0.167,0.768,3280093,2428079,5533370,11416343,400,191,209
IN,1990,IN1990,IN2,0.004,0.655,-0.044,0.812,-0.036,0.893,-0.167,0.768,3280093,2428079,5533370,11416343,400,191,209
IN,1992,IN1992,IN3,0.052,0.841,0.020,0.733,0.014,0.752,0.138,0.752,2250056,2491410,4558850,9482932,500,255,245
IN,1994,IN1994,IN3,0.052,0.841,0.020,0.733,0.014,0.752,0.138,0.752,2250056,2491410,4558850,9482932,500,255,245
IN,1996,IN1996,IN3,0.052,0.841,0.020,0.733,0.014,0.752,0.138,0.752,2250056,2491410,4558850,9482932,500,255,245
IN,1998,IN1998,IN3,0.052,0.841,0.020,0.733,0.014,0.752,0.138,0.752,2250056,2491410,4558850,9482932,500,255,245
IN,2000,IN2000,IN3,0.052,0.841,0.020,0.733,0.014,0.752,0.138,0.752,2250056,2491410,4558850,9482932,500,255,245
IN,2002,IN2002,IN4,0.060,0.868,0.010,0.683,0.012,0.741,0.101,0.719,2396635,2563262,4601224,9919793,500,242,258
IN,2004,IN2004,IN4,0.060,0.868,0.010,0.683,0.012,0.741,0.101,0.719,2396635,2563262,4601224,9919793,500,242,258
IN,2006,IN2006,IN4,0.060,0.868,0.010,0.683,0.012,0.741,0.101,0.719,2396635,2563262,4601224,9919793,500,242,258
IN,2008,IN2008,IN4,0.060,0.868,0.010,0.683,0.012,0.741,0.101,0.719,2396635,2563262,4601224,9919793,500,242,258
IN,2010,IN2010,IN4,0.060,0.868,0.010,0.683,0.012,0.741,0.101,0.719,2396635,2563262,4601224,9919793,500,242,258
IN,2012,IN2012,IN5,-0.080,0.922,-0.119,0.975,-0.061,0.978,-0.657,0.964,3676586,2437106,5414692,12227384,500,152,348
IN,2014,IN2014,IN5,-0.080,0.922,-0.119,0.975,-0.061,0.978,-0.657,0.964,3676586,2437106,5414692,12227384,500,152,348
IN,2016,IN2016,IN5,-0.080,0.922,-0.119,0.975,-0.061,0.978,-0.657,0.964,3676586,2437106,5414692,12227384,500,152,348
IN,2018,IN2018,IN5,-0.080,0.922,-0.119,0.975,-0.061,0.978,-0.657,0.964,3676586,2437106,5414692,12227384,500,152,348
IN,2020,IN2020,IN5,-0.080,0.922,-0.119,0.975,-0.061,0.978,-0.657,0.964,3676586,2437106,5414692,12227384,500,152,348
IN,2022,IN2022,IN6,-0.026,0.757,-0.105,0.955,-0.047,0.943,-0.461,0.912,518542,435019,787503,1907123,100,30,70
KS,1972,KS1972,KS1,-0.022,0.734,-0.040,0.796,-0.017,0.779,-0.185,0.784,1147275,916605,1981302,4127761,620,272,348
KS,1974,KS1974,KS1,-0.022,0.734,-0.040,0.796,-0.017,0.779,-0.185,0.784,1147275,916605,1981302,4127761,620,272,348
KS,1976,KS1976,KS1,-0.022,0.734,-0.040,0.796,-0.017,0.779,-0.185,0.784,1147275,916605,1981302,4127761,620,272,348
KS,1978,KS1978,KS1,-0.022,0.734,-0.040,0.796,-0.017,0.779,-0.185,0.784,1147275,916605,1981302,4127761,620,272,348
KS,1980,KS1980,KS1,-0.022,0.734,-0.040,0.796,-0.017,0.779,-0.185,0.784,1147275,916605,1981302,4127761,620,272,348
KS,1982,KS1982,KS2,-0.002,0.644,-0.035,0.779,-0.027,0.828,-0.166,0.766,927668,805348,1610020,3466032,492,211,281
KS,1984,KS1984,KS2,-0.002,0.644,-0.035,0.779,-0.027,0.828,-0.166,0.766,927668,805348,1610020,3466032,492,211,281
KS,1986,KS1986,KS2,-0.002,0.644,-0.035,0.779,-0.027,0.828,-0.166,0.766,927668,805348,1610020,3466032,492,211,281
KS,1988,KS1988,KS2,-0.002,0.644,-0.035,0.779,-0.027,0.828,-0.166,0.766,927668,805348,1610020,3466032,492,211,281
KS,1992,KS1992,KS3,0.010,0.683,-0.044,0.815,-0.033,0.868,-0.122,0.736,1267997,1136626,2135596,4809247,625,248,377
KS,1994,KS1994,KS3,0.010,0.683,-0.044,0.815,-0.033,0.868,-0.122,0.736,1267997,1136626,2135596,4809247,625,248,377
KS,1996,KS1996,KS3,0.010,0.683,-0.044,0.815,-0.033,0.868,-0.122,0.736,1267997,1136626,2135596,4809247,625,248,377
KS,1998,KS1998,KS3,0.010,0.683,-0.044,0.815,-0.033,0.868,-0.122,0.736,1267997,1136626,2135596,4809247,625,248,377
KS,2000,KS2000,KS3,0.010,0.683,-0.044,0.815,-0.033,0.868,-0.122,0.736,1267997,1136626,2135596,4809247,625,248,377
KS,2002,KS2002,KS4,-0.022,0.736,-0.058,0.861,-0.030,0.844,-0.309,0.857,1393475,1068891,2138254,4924732,625,215,410
KS,2004,KS2004,KS4,-0.022,0.736,-0.058,0.861,-0.030,0.844,-0.309,0.857,1393475,1068891,2138254,4924732,625,215,410
KS,2006,KS2006,KS4,-0.022,0.736,-0.058,0.861,-0.030,0.844,-0.309,0.857,1393475,1068891,2138254,4924732,625,215,410
KS,2008,KS2008,KS4,-0.022,0.736,-0.058,0.861,-0.030,0.844,-0.309,0.857,1393475,1068891,2138254,4924732,625,215,410
KS,2010,KS2010,KS4,-0.022,0.736,-0.058,0.861,-0.030,0.844,-0.309,0.857,1393475,1068891,2138254,4924732,625,215,410
KS,2012,KS2012,KS5,-0.056,0.851,-0.068,0.889,-0.030,0.847,-0.488,0.925,1627374,1192474,2384227,5639697,625,180,445
KS,2014,KS2014,KS5,-0.056,0.851,-0.068,0.889,-0.030,0.847,-0.488,0.925,1627374,1192474,2384227,5639697,625,180,445
KS,2016,KS2016,KS5,-0.056,0.851,-0.068,0.889,-0.030,0.847,-0.488,0.925,1627374,1192474,2384227,5639697,625,180,445
KS,2018,KS2018,KS5,-0.056,0.851,-0.068,0.889,-0.030,0.847,-0.488,0.925,1627374,1192474,2384227,5639697,625,180,445
KS,2020,KS2020,KS5,-0.056,0.851,-0.068,0.889,-0.030,0.847,-0.488,0.925,1627374,1192474,2384227,5639697,625,180,445
KS,2022,KS2022,KS6,-0.044,0.812,-0.043,0.811,-0.019,0.791,-0.421,0.900,285418,233033,447919,1036902,125,40,85
KY,1974,KY1974,KY1,0.057,0.858,0.108,0.958,0.040,0.914,0.312,0.860,763992,831347,1947584,3190677,400,311,89
KY,1976,KY1976,KY1,0.057,0.858,0.108,0.958,0.040,0.914,0.312,0.860,763992,831347,1947584,3190677,400,311,89
KY,1978,KY1978,KY1,0.057,0.858,0.108,0.958,0.040,0.914,0.312,0.860,763992,831347,1947584,3190677,400,311,89
KY,1980,KY1980,KY1,0.057,0.858,0.108,0.958,0.040,0.914,0.312,0.860,763992,831347,1947584,3190677,400,311,89
KY,1982,KY1982,KY2,0.094,0.940,0.109,0.962,0.050,0.955,0.512,0.932,1099121,1462120,2887837,5122481,500,363,137
KY,1984,KY1984,KY2,0.094,0.940,0.109,0.962,0.050,0.955,0.512,0.932,1099121,1462120,2887837,5122481,500,363,137
KY,1986,KY1986,KY2,0.094,0.940,0.109,0.962,0.050,0.955,0.512,0.932,1099121,1462120,2887837,5122481,500,363,137
KY,1988,KY1988,KY2,0.094,0.940,0.109,0.962,0.050,0.955,0.512,0.932,1099121,1462120,2887837,5122481,500,363,137
KY,1990,KY1990,KY2,0.094,0.940,0.109,0.962,0.050,0.955,0.512,0.932,1099121,1462120,2887837,5122481,500,363,137
KY,1996,KY1996,KY3,0.088,0.929,0.051,0.840,0.020,0.794,0.291,0.839,851057,1092455,2065848,3887024,300,196,104
KY,1998,KY1998,KY3,0.088,0.929,0.051,0.840,0.020,0.794,0.291,0.839,851057,1092455,2065848,3887024,300,196,104
KY,2000,KY2000,KY3,0.088,0.929,0.051,0.840,0.020,0.794,0.291,0.839,851057,1092455,2065848,3887024,300,196,104
KY,2002,KY2002,KY4,0.057,0.857,0.050,0.837,0.027,0.826,0.211,0.796,1704117,1969760,3877465,7347752,500,306,194
KY,2004,KY2004,KY4,0.057,0.857,0.050,0.837,0.027,0.826,0.211,0.796,1704117,1969760,3877465,7347752,500,306,194
KY,2006,KY2006,KY4,0.057,0.857,0.050,0.837,0.027,0.826,0.211,0.796,1704117,1969760,3877465,7347752,500,306,194
KY,2008,KY2008,KY4,0.057,0.857,0.050,0.837,0.027,0.826,0.211,0.796,1704117,1969760,3877465,7347752,500,306,194
KY,2010,KY2010,KY4,0.057,0.857,0.050,0.837,0.027,0.826,0.211,0.796,1704117,1969760,3877465,7347752,500,306,194
KY,2014,KY2014,KY5,-0.004,0.656,-0.037,0.782,-0.020,0.793,-0.135,0.750,1817653,1641306,3049401,6917917,400,154,246
KY,2016,KY2016,KY5,-0.004,0.656,-0.037,0.782,-0.020,0.793,-0.135,0.750,1817653,1641306,3049401,6917917,400,154,246
KY,2018,KY2018,KY5,-0.004,0.656,-0.037,0.782,-0.020,0.793,-0.135,0.750,1817653,1641306,3049401,6917917,400,154,246
KY,2020,KY2020,KY5,-0.004,0.656,-0.037,0.782,-0.020,0.793,-0.135,0.750,1817653,1641306,3049401,6917917,400,154,246
KY,2022,KY2022,KY6,-0.079,0.912,-0.105,0.954,-0.043,0.929,-0.883,0.985,427952,314918,578480,1485741,100,20,80
MA,1978,MA1978,MA2,0.071,0.896,0.123,0.981,0.048,0.950,0.609,0.954,2386776,2897801,6536910,10569155,793,641,152
MA,1980,MA1980,MA2,0.071,0.896,0.123,0.981,0.048,0.950,0.609,0.954,2386776,2897801,6536910,10569155,793,641,152
MA,1982,MA1982,MA2,0.071,0.896,0.123,0.981,0.048,0.950,0.609,0.954,2386776,2897801,6536910,10569155,793,641,152
MA,1984,MA1984,MA2,0.071,0.896,0.123,0.981,0.048,0.950,0.609,0.954,2386776,2897801,6536910,10569155,793,641,152
MA,1986,MA1986,MA2,0.071,0.896,0.123,0.981,0.048,0.950,0.609,0.954,2386776,2897801,6536910,10569155,793,641,152
MA,1988,MA1988,MA3,0.077,0.905,0.110,0.965,0.037,0.897,0.570,0.947,2128955,2666236,5785237,9590383,635,496,139
MA,1990,MA1990,MA3,0.077,0.905,0.110,0.965,0.037,0.897,0.570,0.947,2128955,2666236,5785237,9590383,635,496,139
MA,1992,MA1992,MA3,0.077,0.905,0.110,0.965,0.037,0.897,0.570,0.947,2128955,2666236,5785237,9590383,635,496,139
