outcome,sen,etype,dno,sab,year,partyt
w,1,g,9.0,PA,1968,r
w,1,g,11.0,PA,1968,d
w,1,g,13.0,PA,1968,r
w,1,g,15.0,PA,1968,r
w,1,g,17.0,PA,1968,r
w,1,g,19.0,PA,1968,r
w,1,g,21.0,PA,1968,d
w,1,g,23.0,PA,1968,r
w,1,g,25.0,PA,1968,r
w,1,g,27.0,PA,1968,r
w,1,g,29.0,PA,1968,r
w,1,g,31.0,PA,1968,r
w,1,g,33.0,PA,1968,r
w,1,g,35.0,PA,1968,d
w,1,g,37.0,PA,1968,r
w,1,g,39.0,PA,1968,d
w,1,g,41.0,PA,1968,r
w,1,g,43.0,PA,1968,d
w,1,g,45.0,PA,1968,d
w,1,g,47.0,PA,1968,d
w,1,g,49.0,PA,1968,d
w,1,g,1.0,RI,1968,d
w,1,g,2.0,RI,1968,d
w,1,g,3.0,RI,1968,d
w,1,g,4.0,RI,1968,d
w,1,g,5.0,RI,1968,d
w,1,g,6.0,RI,1968,d
w,1,g,7.0,RI,1968,d
w,1,g,8.0,RI,1968,d
w,1,g,9.0,RI,1968,d
w,1,g,10.0,RI,1968,d
w,1,g,11.0,RI,1968,d
w,1,g,12.0,RI,1968,d
w,1,g,13.0,RI,1968,r
w,1,g,14.0,RI,1968,d
w,1,g,15.0,RI,1968,r
w,1,g,16.0,RI,1968,r
w,1,g,17.0,RI,1968,d
w,1,g,18.0,RI,1968,d
w,1,g,19.0,RI,1968,r
w,1,g,20.0,RI,1968,d
w,1,g,21.0,RI,1968,d
w,1,g,22.0,RI,1968,r
w,1,g,23.0,RI,1968,r
w,1,g,24.0,RI,1968,r
w,1,g,25.0,RI,1968,r
w,1,g,26.0,RI,1968,r
w,1,g,27.0,RI,1968,d
w,1,g,28.0,RI,1968,d
w,1,g,29.0,RI,1968,r
w,1,g,30.0,RI,1968,d
w,1,g,31.0,RI,1968,d
w,1,g,32.0,RI,1968,d
w,1,g,33.0,RI,1968,d
w,1,g,34.0,RI,1968,d
w,1,g,35.0,RI,1968,d
w,1,g,36.0,RI,1968,d
w,1,g,37.0,RI,1968,d
w,1,g,38.0,RI,1968,d
w,1,g,39.0,RI,1968,d
w,1,g,40.0,RI,1968,d
w,1,g,41.0,RI,1968,d
w,1,g,42.0,RI,1968,d
w,1,g,43.0,RI,1968,r
w,1,g,44.0,RI,1968,r
w,1,g,45.0,RI,1968,d
w,1,g,46.0,RI,1968,r
w,1,g,47.0,RI,1968,d
w,1,g,48.0,RI,1968,d
w,1,g,49.0,RI,1968,d
w,1,g,50.0,RI,1968,d
w,1,g,1.0,SC,1968,d
w,1,g,1.0,SC,1968,d
w,1,g,1.0,SC,1968,d
w,1,g,2.0,SC,1968,d
w,1,g,3.0,SC,1968,r
w,1,g,3.0,SC,1968,d
w,1,g,3.0,SC,1968,d
w,1,g,3.0,SC,1968,d
w,1,g,4.0,SC,1968,d
w,1,g,4.0,SC,1968,d
w,1,g,4.0,SC,1968,d
w,1,g,5.0,SC,1968,d
w,1,g,5.0,SC,1968,d
w,1,g,6.0,SC,1968,d
w,1,g,7.0,SC,1968,r
w,1,g,7.0,SC,1968,r
w,1,g,7.0,SC,1968,d
w,1,g,8.0,SC,1968,d
w,1,g,8.0,SC,1968,d
w,1,g,9.0,SC,1968,d
w,1,g,10.0,SC,1968,d
w,1,g,10.0,SC,1968,d
w,1,g,10.0,SC,1968,d
w,1,g,10.0,SC,1968,d
w,1,g,11.0,SC,1968,d
w,1,g,11.0,SC,1968,d
w,1,g,12.0,SC,1968,d
w,1,g,13.0,SC,1968,d
w,1,g,13.0,SC,1968,d
w,1,g,14.0,SC,1968,d
w,1,g,14.0,SC,1968,d
w,1,g,14.0,SC,1968,d
w,1,g,14.0,SC,1968,d
w,1,g,14.0,SC,1968,d
w,1,g,15.0,SC,1968,d
w,1,g,15.0,SC,1968,d
w,1,g,16.0,SC,1968,d
w,1,g,16.0,SC,1968,d
w,1,g,16.0,SC,1968,d
w,1,g,17.0,SC,1968,d
w,1,g,17.0,SC,1968,d
w,1,g,18.0,SC,1968,d
w,1,g,18.0,SC,1968,d
w,1,g,19.0,SC,1968,d
w,1,g,20.0,SC,1968,d
w,1,g,20.0,SC,1968,d
w,1,g,1.0,SD,1968,d
w,1,g,2.0,SD,1968,d
w,1,g,2.0,SD,1968,r
w,1,g,3.0,SD,1968,r
w,1,g,4.0,SD,1968,r
w,1,g,5.0,SD,1968,d
w,1,g,6.0,SD,1968,r
w,1,g,7.0,SD,1968,r
w,1,g,8.0,SD,1968,r
w,1,g,9.0,SD,1968,d
w,1,g,10.0,SD,1968,r
w,1,g,11.0,SD,1968,r
w,1,g,11.0,SD,1968,r
w,1,g,11.0,SD,1968,r
w,1,g,11.0,SD,1968,r
w,1,g,12.0,SD,1968,r
w,1,g,13.0,SD,1968,r
w,1,g,14.0,SD,1968,r
w,1,g,15.0,SD,1968,r
w,1,g,16.0,SD,1968,d
w,1,g,17.0,SD,1968,r
w,1,g,18.0,SD,1968,d
w,1,g,19.0,SD,1968,d
w,1,g,20.0,SD,1968,r
w,1,g,21.0,SD,1968,r
w,1,g,22.0,SD,1968,r
w,1,g,23.0,SD,1968,r
w,1,g,24.0,SD,1968,r
w,1,g,25.0,SD,1968,d
w,1,g,26.0,SD,1968,r
w,1,g,27.0,SD,1968,r
w,1,g,28.0,SD,1968,r
w,1,g,28.0,SD,1968,r
w,1,g,28.0,SD,1968,r
w,1,g,29.0,SD,1968,r
w,1,g,1.0,TN,1968,r
w,1,g,2.0,TN,1968,r
w,1,g,3.0,TN,1968,r
w,1,g,4.0,TN,1968,r
w,1,g,5.0,TN,1968,d
w,1,g,6.0,TN,1968,r
w,1,g,7.0,TN,1968,r
w,1,g,8.0,TN,1968,r
w,1,g,9.0,TN,1968,r
w,1,g,10.0,TN,1968,r
w,1,g,11.0,TN,1968,r
w,1,g,12.0,TN,1968,r
w,1,g,13.0,TN,1968,d
w,1,g,14.0,TN,1968,d
w,1,g,15.0,TN,1968,d
w,1,g,16.0,TN,1968,d
w,1,g,17.0,TN,1968,d
w,1,g,18.0,TN,1968,d
w,1,g,19.0,TN,1968,d
w,1,g,20.0,TN,1968,d
w,1,g,21.0,TN,1968,d
w,1,g,22.0,TN,1968,d
w,1,g,23.0,TN,1968,d
w,1,g,24.0,TN,1968,d
w,1,g,25.0,TN,1968,d
w,1,g,26.0,TN,1968,d
w,1,g,27.0,TN,1968,d
w,1,g,28.0,TN,1968,d
w,1,g,29.0,TN,1968,d
w,1,g,30.0,TN,1968,d
w,1,g,31.0,TN,1968,r
w,1,g,32.0,TN,1968,r
w,1,g,33.0,TN,1968,d
w,1,g,1.0,TX,1968,d
w,1,g,3.0,TX,1968,d
w,1,g,5.0,TX,1968,d
w,1,g,8.0,TX,1968,r
w,1,g,9.0,TX,1968,d
w,1,g,11.0,TX,1968,d
w,1,g,14.0,TX,1968,d
w,1,g,15.0,TX,1968,r
w,1,g,16.0,TX,1968,d
w,1,g,17.0,TX,1968,d
w,1,g,18.0,TX,1968,d
w,1,g,20.0,TX,1968,d
w,1,g,25.0,TX,1968,d
w,1,g,27.0,TX,1968,d
w,1,g,29.0,TX,1968,d
w,1,g,1.0,UT,1968,r
w,1,g,2.0,UT,1968,d
w,1,g,3.0,UT,1968,r
w,1,g,4.0,UT,1968,d
w,1,g,10.0,UT,1968,d
w,1,g,11.0,UT,1968,d
w,1,g,12.0,UT,1968,d
w,1,g,14.0,UT,1968,r
w,1,g,17.0,UT,1968,r
w,1,g,19.0,UT,1968,r
w,1,g,21.0,UT,1968,r
w,1,g,23.0,UT,1968,d
w,1,g,24.0,UT,1968,d
w,1,g,27.0,UT,1968,d
w,1,g,1.0,WA,1968,r
w,1,g,2.0,WA,1968,d
w,1,g,3.0,WA,1968,d
w,1,g,4.0,WA,1968,d
w,1,g,5.0,WA,1968,d
w,1,g,9.0,WA,1968,r
w,1,g,10.0,WA,1968,r
w,1,g,11.0,WA,1968,d
w,1,g,12.0,WA,1968,r
w,1,g,14.0,WA,1968,r
w,1,g,16.0,WA,1968,d
w,1,g,17.0,WA,1968,d
w,1,g,18.0,WA,1968,d
w,1,g,19.0,WA,1968,d
w,1,g,20.0,WA,1968,d
w,1,g,22.0,WA,1968,r
w,1,g,23.0,WA,1968,d
w,1,g,24.0,WA,1968,d
w,1,g,25.0,WA,1968,d
w,1,g,27.0,WA,1968,d
w,1,g,28.0,WA,1968,r
w,1,g,39.0,WA,1968,d
w,1,g,40.0,WA,1968,d
w,1,g,41.0,WA,1968,r
w,1,gs,48.0,WA,1968,r
w,1,g,49.0,WA,1968,d
w,1,g,1.0,WV,1968,d
w,1,g,2.0,WV,1968,r
w,1,g,3.0,WV,1968,r
w,1,g,4.0,WV,1968,r
w,1,g,5.0,WV,1968,d
w,1,g,6.0,WV,1968,d
w,1,g,7.0,WV,1968,d
w,1,g,8.0,WV,1968,d
w,1,g,8.0,WV,1968,d
w,1,s,9.0,WV,1968,d
w,1,g,9.0,WV,1968,d
w,1,g,10.0,WV,1968,d
w,1,g,11.0,WV,1968,d
w,1,g,12.0,WV,1968,d
w,1,g,13.0,WV,1968,d
w,1,g,14.0,WV,1968,d
w,1,g,15.0,WV,1968,r
w,1,g,16.0,WV,1968,r
w,1,g,2.0,WI,1968,r
w,1,g,4.0,WI,1968,r
w,1,g,6.0,WI,1968,d
w,1,g,8.0,WI,1968,r
w,1,g,10.0,WI,1968,r
w,1,g,12.0,WI,1968,r
w,1,g,14.0,WI,1968,r
w,1,g,16.0,WI,1968,d
w,1,g,18.0,WI,1968,r
w,1,g,20.0,WI,1968,r
w,1,g,22.0,WI,1968,d
w,1,g,24.0,WI,1968,r
w,1,g,26.0,WI,1968,d
w,1,g,28.0,WI,1968,r
w,1,g,30.0,WI,1968,r
w,1,g,32.0,WI,1968,r
w,1,g,,WY,1968,r
w,1,g,,WY,1968,r
w,1,g,,WY,1968,r
w,1,g,,WY,1968,r
w,1,g,,WY,1968,r
w,1,g,,WY,1968,d
w,1,g,,WY,1968,d
w,1,g,,WY,1968,r
w,1,g,,WY,1968,d
w,1,g,,WY,1968,d
w,1,g,,WY,1968,r
w,1,g,,WY,1968,d
w,1,g,,WY,1968,r
w,1,g,,WY,1968,d
w,1,g,,WY,1968,r
w,1,g,2.0,KY,1969,d
w,1,g,4.0,KY,1969,d
w,1,g,6.0,KY,1969,d
w,1,g,8.0,KY,1969,d
w,1,g,10.0,KY,1969,d
w,1,g,12.0,KY,1969,d
w,1,g,14.0,KY,1969,d
w,1,g,16.0,KY,1969,r
w,1,g,18.0,KY,1969,r
w,1,g,20.0,KY,1969,d
w,1,g,22.0,KY,1969,d
w,1,g,24.0,KY,1969,r
w,1,g,26.0,KY,1969,d
w,1,g,28.0,KY,1969,d
w,1,g,30.0,KY,1969,d
w,1,g,32.0,KY,1969,r
w,1,g,34.0,KY,1969,d
w,1,g,36.0,KY,1969,r
w,1,g,38.0,KY,1969,d
w,1,s,15.0,MN,1969,np
w,1,s,23.0,MN,1969,np
w,1,s,1.0,VA,1969,d
w,1,s,9.0,VA,1969,r
w,1,g,1.0,AL,1970,d
w,1,g,2.0,AL,1970,d
w,1,g,3.0,AL,1970,d
w,1,g,4.0,AL,1970,d
w,1,g,5.0,AL,1970,d
w,1,g,6.0,AL,1970,d
w,1,g,7.0,AL,1970,d
w,1,g,8.0,AL,1970,d
w,1,g,9.0,AL,1970,d
w,1,g,10.0,AL,1970,d
w,1,g,11.0,AL,1970,d
w,1,g,12.0,AL,1970,d
w,1,g,12.0,AL,1970,d
w,1,g,12.0,AL,1970,d
w,1,g,12.0,AL,1970,d
w,1,g,12.0,AL,1970,d
w,1,g,12.0,AL,1970,d
w,1,g,12.0,AL,1970,d
w,1,g,13.0,AL,1970,d
w,1,g,14.0,AL,1970,d
w,1,g,15.0,AL,1970,d
w,1,g,16.0,AL,1970,d
w,1,g,17.0,AL,1970,d
w,1,g,18.0,AL,1970,d
w,1,g,19.0,AL,1970,d
w,1,g,20.0,AL,1970,d
w,1,g,21.0,AL,1970,d
w,1,g,21.0,AL,1970,d
w,1,g,22.0,AL,1970,d
w,1,g,23.0,AL,1970,d
w,1,g,24.0,AL,1970,d
w,1,g,24.0,AL,1970,d
w,1,g,24.0,AL,1970,d
w,1,g,25.0,AL,1970,d
w,1,g,26.0,AL,1970,d
w,1,g,,AK,1970,d
w,1,g,,AK,1970,d
w,1,g,,AK,1970,d
w,1,g,,AK,1970,r
w,1,g,,AK,1970,r
w,1,g,,AK,1970,r
w,1,g,,AK,1970,d
w,1,g,,AK,1970,r
w,1,g,,AK,1970,r
w,1,g,,AK,1970,d
w,1,g,1.0,AZ,1970,r
w,1,g,2.0,AZ,1970,d
w,1,g,3.0,AZ,1970,r
w,1,g,4.0,AZ,1970,d
w,1,g,5.0,AZ,1970,d
w,1,g,6.0,AZ,1970,d
w,1,g,7.0,AZ,1970,d
w,1,g,8.0,AZ,1970,d
w,1,g,9.0,AZ,1970,d
w,1,g,10.0,AZ,1970,d
w,1,g,11.0,AZ,1970,d
w,1,g,12.0,AZ,1970,d
w,1,g,13.0,AZ,1970,r
w,1,g,14.0,AZ,1970,r
w,1,g,15.0,AZ,1970,r
w,1,g,16.0,AZ,1970,r
w,1,g,17.0,AZ,1970,r
w,1,g,18.0,AZ,1970,r
w,1,g,19.0,AZ,1970,r
w,1,g,20.0,AZ,1970,r
w,1,g,21.0,AZ,1970,r
w,1,g,22.0,AZ,1970,r
w,1,g,23.0,AZ,1970,r
w,1,g,24.0,AZ,1970,r
w,1,g,25.0,AZ,1970,r
w,1,g,26.0,AZ,1970,r
w,1,g,27.0,AZ,1970,d
w,1,g,28.0,AZ,1970,d
w,1,g,29.0,AZ,1970,r
w,1,g,30.0,AZ,1970,r
w,1,g,2.0,AR,1970,d
w,1,g,3.0,AR,1970,d
w,1,g,4.0,AR,1970,d
w,1,g,4.0,AR,1970,d
w,1,g,5.0,AR,1970,d
w,1,g,6.0,AR,1970,d
w,1,g,7.0,AR,1970,d
w,1,g,8.0,AR,1970,d
w,1,g,9.0,AR,1970,d
w,1,g,10.0,AR,1970,d
w,1,g,11.0,AR,1970,d
w,1,g,12.0,AR,1970,d
w,1,g,13.0,AR,1970,d
w,1,g,15.0,AR,1970,d
w,1,g,16.0,AR,1970,d
w,1,g,17.0,AR,1970,d
w,1,g,18.0,AR,1970,d
w,1,g,18.0,AR,1970,d
w,1,g,18.0,AR,1970,d
w,1,g,18.0,AR,1970,d
w,1,g,18.0,AR,1970,d
w,1,g,19.0,AR,1970,d
w,1,g,21.0,AR,1970,d
w,1,g,22.0,AR,1970,d
w,1,g,24.0,AR,1970,d
w,1,g,24.0,AR,1970,d
w,1,g,24.0,AR,1970,d
w,1,g,2.0,CA,1970,r
w,1,g,4.0,CA,1970,r
w,1,g,6.0,CA,1970,d
w,1,g,8.0,CA,1970,d
w,1,g,10.0,CA,1970,d
w,1,g,12.0,CA,1970,d
w,1,g,14.0,CA,1970,r
w,1,g,16.0,CA,1970,d
w,1,g,18.0,CA,1970,d
w,1,g,20.0,CA,1970,r
w,1,g,22.0,CA,1970,d
w,1,g,24.0,CA,1970,r
w,1,g,26.0,CA,1970,d
w,1,g,28.0,CA,1970,d
w,1,g,30.0,CA,1970,d
w,1,g,32.0,CA,1970,d
w,1,g,34.0,CA,1970,r
w,1,g,36.0,CA,1970,r
w,1,g,38.0,CA,1970,r
w,1,g,40.0,CA,1970,d
w,1,g,1.0,CO,1970,d
w,1,g,2.0,CO,1970,d
w,1,g,3.0,CO,1970,d
w,1,g,8.0,CO,1970,r
w,1,g,11.0,CO,1970,r
w,1,g,15.0,CO,1970,r
w,1,g,20.0,CO,1970,d
w,1,g,25.0,CO,1970,r
w,1,g,26.0,CO,1970,r
w,1,g,27.0,CO,1970,r
w,1,g,28.0,CO,1970,d
w,1,g,29.0,CO,1970,r
w,1,g,30.0,CO,1970,r
w,1,g,31.0,CO,1970,d
w,1,g,32.0,CO,1970,d
w,1,g,33.0,CO,1970,d
w,1,g,34.0,CO,1970,r
w,1,g,1.0,CT,1970,d
w,1,g,2.0,CT,1970,d
w,1,g,3.0,CT,1970,d
w,1,g,4.0,CT,1970,r
w,1,g,5.0,CT,1970,d
w,1,g,6.0,CT,1970,d
w,1,g,7.0,CT,1970,d
w,1,g,8.0,CT,1970,r
w,1,g,9.0,CT,1970,r
w,1,g,10.0,CT,1970,d
w,1,g,11.0,CT,1970,d
w,1,g,12.0,CT,1970,r
w,1,g,13.0,CT,1970,r
w,1,g,14.0,CT,1970,d
w,1,g,15.0,CT,1970,d
w,1,g,16.0,CT,1970,d
w,1,g,17.0,CT,1970,d
w,1,g,18.0,CT,1970,r
w,1,g,19.0,CT,1970,d
w,1,g,20.0,CT,1970,r
w,1,g,21.0,CT,1970,r
w,1,g,22.0,CT,1970,r
w,1,g,23.0,CT,1970,d
w,1,g,24.0,CT,1970,r
w,1,g,25.0,CT,1970,r
w,1,g,26.0,CT,1970,r
w,1,g,27.0,CT,1970,d
w,1,g,28.0,CT,1970,r
w,1,g,29.0,CT,1970,d
w,1,g,30.0,CT,1970,r
w,1,g,31.0,CT,1970,d
w,1,g,32.0,CT,1970,r
w,1,g,33.0,CT,1970,d
w,1,g,34.0,CT,1970,r
w,1,g,35.0,CT,1970,d
w,1,g,36.0,CT,1970,r
w,1,g,2.0,DE,1970,d
w,1,g,4.0,DE,1970,r
w,1,g,9.0,DE,1970,r
w,1,g,10.0,DE,1970,d
w,1,g,11.0,DE,1970,d
w,1,g,12.0,DE,1970,r
w,1,g,14.0,DE,1970,d
w,1,g,16.0,DE,1970,d
w,1,g,18.0,DE,1970,r
w,1,gs,1.0,FL,1970,d
w,1,gs,8.0,FL,1970,d
w,1,gs,8.0,FL,1970,d
w,1,gs,19.0,FL,1970,r
w,1,gs,27.0,FL,1970,d
w,1,gs,33.0,FL,1970,d
w,1,gs,33.0,FL,1970,r
w,1,gs,40.0,FL,1970,d
w,1,gs,40.0,FL,1970,d
w,1,g,1.0,GA,1970,d
w,1,g,2.0,GA,1970,d
w,1,g,3.0,GA,1970,d
w,1,g,4.0,GA,1970,d
w,1,g,5.0,GA,1970,d
w,1,g,6.0,GA,1970,d
w,1,g,7.0,GA,1970,d
w,1,g,8.0,GA,1970,d
w,1,g,9.0,GA,1970,d
w,1,g,10.0,GA,1970,d
w,1,g,11.0,GA,1970,d
w,1,g,12.0,GA,1970,d
w,1,g,13.0,GA,1970,d
w,1,g,14.0,GA,1970,d
w,1,g,15.0,GA,1970,d
w,1,g,16.0,GA,1970,d
w,1,g,17.0,GA,1970,d
w,1,g,18.0,GA,1970,d
w,1,g,19.0,GA,1970,d
w,1,g,20.0,GA,1970,d
w,1,g,21.0,GA,1970,d
w,1,g,22.0,GA,1970,d
w,1,g,23.0,GA,1970,d
w,1,g,24.0,GA,1970,d
w,1,g,25.0,GA,1970,d
w,1,g,26.0,GA,1970,d
w,1,g,27.0,GA,1970,r
w,1,g,28.0,GA,1970,d
w,1,g,29.0,GA,1970,d
w,1,g,30.0,GA,1970,d
w,1,g,31.0,GA,1970,d
w,1,g,32.0,GA,1970,d
w,1,g,33.0,GA,1970,d
w,1,g,34.0,GA,1970,r
w,1,g,35.0,GA,1970,d
w,1,g,36.0,GA,1970,d
w,1,g,37.0,GA,1970,d
w,1,g,38.0,GA,1970,d
w,1,g,39.0,GA,1970,d
w,1,g,40.0,GA,1970,r
w,1,g,41.0,GA,1970,r
w,1,g,42.0,GA,1970,d
w,1,g,43.0,GA,1970,r
w,1,g,44.0,GA,1970,d
w,1,g,45.0,GA,1970,d
w,1,g,46.0,GA,1970,d
w,1,g,47.0,GA,1970,d
w,1,g,48.0,GA,1970,d
w,1,g,49.0,GA,1970,d
w,1,g,50.0,GA,1970,d
w,1,g,51.0,GA,1970,d
w,1,g,52.0,GA,1970,d
w,1,g,53.0,GA,1970,d
w,1,g,54.0,GA,1970,d
w,1,g,55.0,GA,1970,d
w,1,g,56.0,GA,1970,r
w,1,g,1.0,HI,1970,d
w,1,g,1.0,HI,1970,d
w,1,g,1.0,HI,1970,r
w,1,g,2.0,HI,1970,d
w,1,g,2.0,HI,1970,d
w,1,g,3.0,HI,1970,d
w,1,g,3.0,HI,1970,r
w,1,g,3.0,HI,1970,r
w,1,g,4.0,HI,1970,d
w,1,g,4.0,HI,1970,d
w,1,g,4.0,HI,1970,d
w,1,g,4.0,HI,1970,d
w,1,g,5.0,HI,1970,d
w,1,g,5.0,HI,1970,d
w,1,g,5.0,HI,1970,d
w,1,g,5.0,HI,1970,d
w,1,g,6.0,HI,1970,d
w,1,g,6.0,HI,1970,r
w,1,g,6.0,HI,1970,r
w,1,g,6.0,HI,1970,r
w,1,g,7.0,HI,1970,d
w,1,g,7.0,HI,1970,d
w,1,g,7.0,HI,1970,r
w,1,g,7.0,HI,1970,r
w,1,g,8.0,HI,1970,d
w,1,g,1.0,ID,1970,d
w,1,g,2.0,ID,1970,d
w,1,g,3.0,ID,1970,d
w,1,g,4.0,ID,1970,d
w,1,g,5.0,ID,1970,d
w,1,g,6.0,ID,1970,d
w,1,g,7.0,ID,1970,d
w,1,g,8.0,ID,1970,d
w,1,g,9.0,ID,1970,r
w,1,g,10.0,ID,1970,r
w,1,g,11.0,ID,1970,r
w,1,g,12.0,ID,1970,r
w,1,g,13.0,ID,1970,r
w,1,g,14.0,ID,1970,r
w,1,g,15.0,ID,1970,r
w,1,g,16.0,ID,1970,r
w,1,g,17.0,ID,1970,r
w,1,g,18.0,ID,1970,r
w,1,g,19.0,ID,1970,r
w,1,g,20.0,ID,1970,r
w,1,g,21.0,ID,1970,r
w,1,g,22.0,ID,1970,d
w,1,g,23.0,ID,1970,r
w,1,g,24.0,ID,1970,r
w,1,g,25.0,ID,1970,d
w,1,g,26.0,ID,1970,r
w,1,g,27.0,ID,1970,d
w,1,g,28.0,ID,1970,d
w,1,g,29.0,ID,1970,r
w,1,g,30.0,ID,1970,r
w,1,g,31.0,ID,1970,d
w,1,g,32.0,ID,1970,r
w,1,g,33.0,ID,1970,d
w,1,g,34.0,ID,1970,d
w,1,g,35.0,ID,1970,d
w,1,g,1.0,IL,1970,r
w,1,g,2.0,IL,1970,r
w,1,g,3.0,IL,1970,r
w,1,g,4.0,IL,1970,r
w,1,g,5.0,IL,1970,r
w,1,g,6.0,IL,1970,r
w,1,g,7.0,IL,1970,r
w,1,g,8.0,IL,1970,r
w,1,g,9.0,IL,1970,r
w,1,g,10.0,IL,1970,d
w,1,g,11.0,IL,1970,d
w,1,g,12.0,IL,1970,d
w,1,g,13.0,IL,1970,d
w,1,g,14.0,IL,1970,d
w,1,g,15.0,IL,1970,d
w,1,g,16.0,IL,1970,d
w,1,g,17.0,IL,1970,d
w,1,g,18.0,IL,1970,d
w,1,g,19.0,IL,1970,d
w,1,g,20.0,IL,1970,d
w,1,g,21.0,IL,1970,d
w,1,g,22.0,IL,1970,d
w,1,g,23.0,IL,1970,d
w,1,g,24.0,IL,1970,d
w,1,g,25.0,IL,1970,d
w,1,g,26.0,IL,1970,d
w,1,g,27.0,IL,1970,d
w,1,g,28.0,IL,1970,d
w,1,g,29.0,IL,1970,d
w,1,g,30.0,IL,1970,d
w,1,g,31.0,IL,1970,r
w,1,g,32.0,IL,1970,r
w,1,g,33.0,IL,1970,r
w,1,g,34.0,IL,1970,r
w,1,g,35.0,IL,1970,r
w,1,g,36.0,IL,1970,r
w,1,g,37.0,IL,1970,r
w,1,g,38.0,IL,1970,r
w,1,g,39.0,IL,1970,r
w,1,g,40.0,IL,1970,r
w,1,g,41.0,IL,1970,r
w,1,g,42.0,IL,1970,d
w,1,g,43.0,IL,1970,r
w,1,g,44.0,IL,1970,r
w,1,g,45.0,IL,1970,r
w,1,g,46.0,IL,1970,r
w,1,g,47.0,IL,1970,r
w,1,g,48.0,IL,1970,r
w,1,g,49.0,IL,1970,r
w,1,g,50.0,IL,1970,d
w,1,g,51.0,IL,1970,d
w,1,g,52.0,IL,1970,d
w,1,g,53.0,IL,1970,d
w,1,g,54.0,IL,1970,d
w,1,g,55.0,IL,1970,d
w,1,g,56.0,IL,1970,r
w,1,g,57.0,IL,1970,d
w,1,g,58.0,IL,1970,r
w,1,g,,IN,1970,r
w,1,g,,IN,1970,r
w,1,g,,IN,1970,r
w,1,g,,IN,1970,d
w,1,g,,IN,1970,r
w,1,g,,IN,1970,d
w,1,g,,IN,1970,d
w,1,g,,IN,1970,d
w,1,g,,IN,1970,d
w,1,g,,IN,1970,d
w,1,g,,IN,1970,d
w,1,g,,IN,1970,r
w,1,g,,IN,1970,d
w,1,g,,IN,1970,d
w,1,g,,IN,1970,d
w,1,g,,IN,1970,r
w,1,gs,,IN,1970,r
w,1,g,,IN,1970,d
w,1,g,,IN,1970,d
w,1,g,,IN,1970,r
w,1,g,,IN,1970,r
w,1,g,,IN,1970,d
w,1,g,,IN,1970,d
w,1,g,,IN,1970,r
w,1,g,,IN,1970,r
w,1,g,6.0,IA,1970,r
w,1,s,11.0,IA,1970,d
w,1,g,12.0,IA,1970,r
w,1,g,13.0,IA,1970,r
w,1,g,14.0,IA,1970,r
w,1,g,16.0,IA,1970,r
w,1,g,17.0,IA,1970,r
w,1,g,19.0,IA,1970,r
w,1,g,21.0,IA,1970,r
w,1,s,22.0,IA,1970,d
w,1,g,22.0,IA,1970,d
w,1,g,23.0,IA,1970,r
w,1,g,24.0,IA,1970,r
w,1,g,25.0,IA,1970,r
w,1,g,26.0,IA,1970,d
w,1,g,27.0,IA,1970,d
w,1,g,29.0,IA,1970,r
w,1,g,31.0,IA,1970,r
w,1,g,33.0,IA,1970,d
w,1,g,34.0,IA,1970,d
w,1,g,36.0,IA,1970,r
w,1,g,37.0,IA,1970,r
w,1,g,38.0,IA,1970,r
w,1,g,41.0,IA,1970,r
w,1,g,43.0,IA,1970,r
w,1,g,45.0,IA,1970,r
w,1,g,46.0,IA,1970,d
w,1,g,49.0,IA,1970,d
w,1,g,50.0,IA,1970,r
w,1,g,1.0,ME,1970,r
w,1,g,2.0,ME,1970,d
w,1,g,3.0,ME,1970,d
w,1,g,4.0,ME,1970,r
w,1,g,5.0,ME,1970,d
w,1,g,6.0,ME,1970,r
w,1,g,7.0,ME,1970,d
w,1,g,8.0,ME,1970,r
w,1,g,9.0,ME,1970,d
w,1,g,10.0,ME,1970,d
w,1,g,11.0,ME,1970,d
w,1,g,12.0,ME,1970,d
w,1,g,13.0,ME,1970,d
w,1,g,14.0,ME,1970,d
w,1,g,15.0,ME,1970,r
w,1,g,16.0,ME,1970,d
w,1,g,17.0,ME,1970,r
w,1,g,18.0,ME,1970,r
w,1,g,19.0,ME,1970,r
w,1,g,20.0,ME,1970,r
w,1,g,21.0,ME,1970,r
w,1,g,22.0,ME,1970,r
w,1,g,23.0,ME,1970,d
w,1,g,24.0,ME,1970,d
w,1,g,25.0,ME,1970,d
w,1,g,26.0,ME,1970,r
w,1,g,27.0,ME,1970,r
w,1,g,28.0,ME,1970,r
w,1,g,29.0,ME,1970,r
w,1,g,29.0,ME,1970,r
w,1,g,30.0,ME,1970,r
w,1,g,31.0,ME,1970,r
w,1,g,32.0,ME,1970,r
w,1,g,1.0,MD,1970,d
w,1,g,1.0,MD,1970,r
w,1,g,1.0,MD,1970,r
w,1,g,2.0,MD,1970,d
w,1,g,2.0,MD,1970,r
w,1,g,3.0,MD,1970,d
w,1,g,3.0,MD,1970,r
w,1,g,3.0,MD,1970,d
w,1,g,3.0,MD,1970,d
w,1,g,3.0,MD,1970,d
w,1,g,4.0,MD,1970,d
w,1,g,4.0,MD,1970,d
w,1,g,4.0,MD,1970,d
w,1,g,4.0,MD,1970,d
w,1,g,4.0,MD,1970,d
w,1,g,5.0,MD,1970,r
