district,year,plan,winner,winner_plan,dem_share
10,2018,IL5,D,X,0.656
11,2018,IL5,D,D,0.638
12,2018,IL5,R,X,0.468
13,2018,IL5,R,R,0.496
14,2018,IL5,D,X,0.525
15,2018,IL5,R,R,0.291
16,2018,IL5,R,R,0.409
17,2018,IL5,D,D,0.621
18,2018,IL5,R,R,0.328
1,2020,IL5,D,D,0.738
2,2020,IL5,D,D,0.788
3,2020,IL5,D,D,0.564
4,2020,IL5,D,D,0.841
5,2020,IL5,D,D,0.727
6,2020,IL5,D,X,0.538
7,2020,IL5,D,D,0.858
8,2020,IL5,D,D,0.617
9,2020,IL5,D,D,0.710
10,2020,IL5,D,X,0.639
11,2020,IL5,D,D,0.633
12,2020,IL5,R,X,0.396
13,2020,IL5,R,R,0.455
14,2020,IL5,D,X,0.507
15,2020,IL5,R,R,0.266
16,2020,IL5,R,R,0.353
17,2020,IL5,D,D,0.520
18,2020,IL5,R,R,0.296
1,1972,IN1,D,D,0.569
2,1972,IN1,R,X,0.453
3,1972,IN1,D,X,0.561
4,1972,IN1,D,X,0.515
5,1972,IN1,R,R,0.359
6,1972,IN1,R,X,0.352
7,1972,IN1,R,R,0.384
8,1972,IN1,R,X,0.366
9,1972,IN1,D,D,0.629
10,1972,IN1,R,X,0.428
11,1972,IN1,R,X,0.488
1,1974,IN1,D,D,0.686
2,1974,IN1,D,X,0.611
3,1974,IN1,D,X,0.641
4,1974,IN1,D,X,0.527
5,1974,IN1,R,R,0.434
6,1974,IN1,D,X,0.524
7,1974,IN1,R,R,0.424
8,1974,IN1,D,X,0.534
9,1974,IN1,D,D,0.711
10,1974,IN1,D,X,0.544
11,1974,IN1,D,X,0.525
1,1976,IN1,D,D,0.713
2,1976,IN1,D,X,0.552
3,1976,IN1,D,X,0.569
4,1976,IN1,R,X,0.451
5,1976,IN1,R,R,0.383
6,1976,IN1,D,X,0.549
7,1976,IN1,R,R,0.373
8,1976,IN1,D,X,0.505
9,1976,IN1,D,D,
10,1976,IN1,D,X,0.598
11,1976,IN1,D,X,0.608
1,1978,IN1,D,D,0.806
2,1978,IN1,D,X,0.609
3,1978,IN1,D,X,0.562
4,1978,IN1,R,X,0.344
5,1978,IN1,R,R,0.324
6,1978,IN1,D,X,0.523
7,1978,IN1,R,R,0.437
8,1978,IN1,R,X,0.480
9,1978,IN1,D,D,0.656
10,1978,IN1,D,X,0.567
11,1978,IN1,D,X,0.573
1,1980,IN1,D,D,0.720
2,1980,IN1,D,X,0.541
3,1980,IN1,R,X,0.450
4,1980,IN1,R,X,0.392
5,1980,IN1,R,R,0.383
6,1980,IN1,D,X,0.502
7,1980,IN1,R,R,0.334
8,1980,IN1,R,X,0.448
9,1980,IN1,D,D,0.644
10,1980,IN1,D,X,0.534
11,1980,IN1,D,X,0.573
1,1982,IN2,D,D,0.566
2,1982,IN2,D,D,0.562
3,1982,IN2,R,X,0.488
4,1982,IN2,R,X,0.353
5,1982,IN2,R,X,0.389
6,1982,IN2,R,R,0.351
7,1982,IN2,R,R,0.377
8,1982,IN2,D,D,0.517
9,1982,IN2,D,D,0.674
10,1982,IN2,D,D,0.668
1,1984,IN2,D,D,0.710
2,1984,IN2,D,D,0.536
3,1984,IN2,R,X,0.474
4,1984,IN2,R,X,0.388
5,1984,IN2,R,X,0.317
6,1984,IN2,R,R,0.269
7,1984,IN2,R,R,0.319
8,1984,IN2,D,D,0.499
9,1984,IN2,D,D,0.653
10,1984,IN2,D,D,0.592
1,1986,IN2,D,D,0.741
2,1986,IN2,D,D,0.623
3,1986,IN2,R,X,0.500
4,1986,IN2,R,X,0.301
5,1986,IN2,D,X,0.517
6,1986,IN2,R,R,0.311
7,1986,IN2,R,R,0.321
8,1986,IN2,D,D,0.533
9,1986,IN2,D,D,0.722
10,1986,IN2,D,D,0.584
1,1988,IN2,D,D,0.771
2,1988,IN2,D,D,0.532
3,1988,IN2,R,X,0.457
4,1988,IN2,D,X,0.379
5,1988,IN2,D,X,0.563
6,1988,IN2,R,R,0.271
7,1988,IN2,R,R,0.383
8,1988,IN2,D,D,0.618
9,1988,IN2,D,D,0.707
10,1988,IN2,D,D,0.605
1,1990,IN2,D,D,0.660
2,1990,IN2,D,D,0.594
3,1990,IN2,D,X,0.509
4,1990,IN2,D,X,0.607
5,1990,IN2,D,X,0.531
6,1990,IN2,R,R,0.365
7,1990,IN2,R,R,0.424
8,1990,IN2,D,D,0.547
9,1990,IN2,D,D,0.690
10,1990,IN2,D,D,0.664
1,1992,IN3,D,D,0.694
2,1992,IN3,D,X,0.591
3,1992,IN3,D,D,0.574
4,1992,IN3,D,X,0.621
5,1992,IN3,R,R,0.490
6,1992,IN3,R,R,0.278
7,1992,IN3,R,R,0.405
8,1992,IN3,D,X,0.537
9,1992,IN3,D,D,0.697
10,1992,IN3,D,D,0.646
1,1994,IN3,D,D,0.565
2,1994,IN3,R,X,0.455
3,1994,IN3,D,D,0.552
4,1994,IN3,R,X,0.446
5,1994,IN3,R,R,0.289
6,1994,IN3,R,R,0.230
7,1994,IN3,R,R,0.349
8,1994,IN3,R,X,0.476
9,1994,IN3,D,D,0.520
10,1994,IN3,D,D,0.535
1,1996,IN3,D,D,0.703
2,1996,IN3,R,X,0.409
3,1996,IN3,D,D,0.586
4,1996,IN3,R,X,0.402
5,1996,IN3,R,R,0.337
6,1996,IN3,R,R,0.236
7,1996,IN3,R,R,0.359
8,1996,IN3,R,X,0.492
9,1996,IN3,D,D,0.571
10,1996,IN3,D,D,0.541
1,1998,IN3,D,D,0.734
2,1998,IN3,R,X,0.385
3,1998,IN3,D,D,0.581
4,1998,IN3,R,X,0.367
5,1998,IN3,R,R,0.365
6,1998,IN3,R,R,0.189
7,1998,IN3,R,R,0.290
8,1998,IN3,R,X,0.469
9,1998,IN3,D,D,0.514
10,1998,IN3,D,D,0.597
1,2000,IN3,D,D,0.726
2,2000,IN3,R,X,0.433
3,2000,IN3,D,D,0.521
4,2000,IN3,R,X,0.362
5,2000,IN3,R,R,0.381
6,2000,IN3,R,R,0.273
7,2000,IN3,R,R,0.329
8,2000,IN3,R,X,0.462
9,2000,IN3,D,D,0.553
10,2000,IN3,D,D,0.596
1,2002,IN4,D,D,0.683
2,2002,IN4,R,X,0.476
3,2002,IN4,R,R,0.353
4,2002,IN4,R,R,0.268
5,2002,IN4,R,R,0.259
6,2002,IN4,R,R,0.350
7,2002,IN4,D,D,0.546
8,2002,IN4,R,X,0.473
9,2002,IN4,D,X,0.526
1,2004,IN4,D,D,0.683
2,2004,IN4,R,X,0.451
3,2004,IN4,R,R,0.308
4,2004,IN4,R,R,0.289
5,2004,IN4,R,R,0.265
6,2004,IN4,R,R,0.318
7,2004,IN4,D,D,0.554
8,2004,IN4,R,X,0.455
9,2004,IN4,R,X,0.497
1,2006,IN4,D,D,0.722
2,2006,IN4,D,X,0.540
3,2006,IN4,R,R,0.457
4,2006,IN4,R,R,0.376
5,2006,IN4,R,R,0.326
6,2006,IN4,R,R,0.400
7,2006,IN4,D,D,0.538
8,2006,IN4,D,X,0.610
9,2006,IN4,D,X,0.524
1,2008,IN4,D,D,0.723
2,2008,IN4,D,X,0.689
3,2008,IN4,R,R,0.419
4,2008,IN4,R,R,0.401
5,2008,IN4,R,R,0.345
6,2008,IN4,R,R,0.343
7,2008,IN4,D,D,0.651
8,2008,IN4,D,X,0.647
9,2008,IN4,D,X,0.601
1,2010,IN4,D,D,0.603
2,2010,IN4,D,X,0.507
3,2010,IN4,R,R,0.345
4,2010,IN4,R,R,0.277
5,2010,IN4,R,R,0.290
6,2010,IN4,R,R,0.310
7,2010,IN4,D,D,0.609
8,2010,IN4,R,X,0.394
9,2010,IN4,R,X,0.447
1,2012,IN5,D,D,0.673
2,2012,IN5,R,R,0.493
3,2012,IN5,R,R,0.330
4,2012,IN5,R,R,0.355
5,2012,IN5,R,R,0.392
6,2012,IN5,R,R,0.373
7,2012,IN5,D,D,0.629
8,2012,IN5,R,R,0.447
9,2012,IN5,R,R,0.446
1,2014,IN5,D,D,0.629
2,2014,IN5,R,R,0.394
3,2014,IN5,R,R,0.289
4,2014,IN5,R,R,0.331
5,2014,IN5,R,R,0.321
6,2014,IN5,R,R,0.308
7,2014,IN5,D,D,0.567
8,2014,IN5,R,R,0.373
9,2014,IN5,R,R,0.351
1,2016,IN5,D,D,0.623
2,2016,IN5,R,R,0.384
3,2016,IN5,R,R,0.247
4,2016,IN5,R,R,0.321
5,2016,IN5,R,R,0.358
6,2016,IN5,R,R,0.279
7,2016,IN5,D,D,0.627
8,2016,IN5,R,R,0.332
9,2016,IN5,R,R,0.428
1,2018,IN5,D,D,0.651
2,2018,IN5,R,R,0.452
3,2018,IN5,R,R,0.353
4,2018,IN5,R,R,0.359
5,2018,IN5,R,R,0.432
6,2018,IN5,R,R,0.340
7,2018,IN5,D,D,0.649
8,2018,IN5,R,R,0.356
9,2018,IN5,R,R,0.435
1,2020,IN5,D,D,0.583
2,2020,IN5,R,R,0.385
3,2020,IN5,R,R,0.322
4,2020,IN5,R,R,0.334
5,2020,IN5,R,R,0.479
6,2020,IN5,R,R,0.288
7,2020,IN5,D,D,0.624
8,2020,IN5,R,R,0.308
9,2020,IN5,R,R,0.356
1,1972,KY1,D,D,0.658
2,1972,KY1,D,D,0.615
3,1972,KY1,D,D,0.627
4,1972,KY1,R,R,0.262
5,1972,KY1,R,R,0.265
6,1972,KY1,D,X,0.528
7,1972,KY1,D,D,0.619
1,1974,KY1,D,D,0.807
2,1974,KY1,D,D,0.809
3,1974,KY1,D,D,0.724
4,1974,KY1,R,R,0.483
5,1974,KY1,R,R,0.301
6,1974,KY1,D,X,0.750
7,1974,KY1,D,D,0.756
1,1976,KY1,D,D,0.820
2,1976,KY1,D,D,0.604
3,1976,KY1,D,D,0.581
4,1976,KY1,R,R,0.441
5,1976,KY1,R,R,0.329
6,1976,KY1,D,X,0.669
7,1976,KY1,D,D,0.732
1,1978,KY1,D,D,0.777
2,1978,KY1,D,D,0.641
3,1978,KY1,D,D,0.677
4,1978,KY1,R,R,0.342
5,1978,KY1,R,R,0.208
6,1978,KY1,R,X,0.477
7,1978,KY1,D,D,0.765
1,1980,KY1,D,D,
2,1980,KY1,D,D,0.657
3,1980,KY1,D,D,0.648
4,1980,KY1,R,R,0.330
5,1980,KY1,R,R,0.325
6,1980,KY1,R,X,0.407
7,1980,KY1,D,D,
1,1982,KY2,D,D,0.730
2,1982,KY2,D,D,0.738
3,1982,KY2,D,D,0.669
4,1982,KY2,R,R,0.455
5,1982,KY2,R,R,0.348
6,1982,KY2,R,R,0.420
7,1982,KY2,D,D,0.794
1,1984,KY2,D,D,
2,1984,KY2,D,D,0.621
3,1984,KY2,D,D,0.681
4,1984,KY2,R,R,0.463
5,1984,KY2,R,R,0.241
6,1984,KY2,R,R,0.282
7,1984,KY2,D,D,0.737
1,1986,KY2,D,D,0.737
2,1986,KY2,D,D,0.672
3,1986,KY2,D,D,0.736
4,1986,KY2,R,R,0.444
5,1986,KY2,R,R,0.297
6,1986,KY2,R,R,0.257
7,1986,KY2,D,D,0.796
1,1988,KY2,D,D,0.712
2,1988,KY2,D,D,0.606
3,1988,KY2,D,D,0.697
4,1988,KY2,R,R,0.258
5,1988,KY2,R,R,0.271
6,1988,KY2,R,R,0.260
7,1988,KY2,D,D,0.587
1,1990,KY2,D,D,0.688
2,1990,KY2,D,D,0.660
3,1990,KY2,D,D,0.606
4,1990,KY2,R,R,0.307
5,1990,KY2,R,R,
6,1990,KY2,R,R,
7,1990,KY2,D,D,0.508
1,1972,MA1,R,R,0.374
2,1972,MA1,D,D,0.636
3,1972,MA1,D,D,0.643
4,1972,MA1,D,D,0.524
5,1972,MA1,R,X,0.456
6,1972,MA1,D,D,0.641
7,1972,MA1,D,D,0.677
8,1972,MA1,D,D,0.707
9,1972,MA1,R,X,0.743
10,1972,MA1,R,R,0.316
11,1972,MA1,D,D,0.661
12,1972,MA1,D,D,0.502
1,1974,MA1,R,R,0.289
2,1974,MA1,D,D,0.737
3,1974,MA1,D,D,0.563
4,1974,MA1,D,D,0.779
5,1974,MA1,D,X,0.606
6,1974,MA1,D,D,0.679
7,1974,MA1,D,D,0.806
8,1974,MA1,D,D,0.805
9,1974,MA1,D,X,0.778
10,1974,MA1,R,R,0.053
11,1974,MA1,D,D,0.745
12,1974,MA1,D,D,0.748
1,1976,MA1,R,R,0.362
2,1976,MA1,D,D,0.764
3,1976,MA1,D,D,0.683
4,1976,MA1,D,D,0.521
5,1976,MA1,D,X,0.673
6,1976,MA1,D,D,0.570
7,1976,MA1,D,D,0.814
8,1976,MA1,D,D,0.799
9,1976,MA1,D,X,0.750
10,1976,MA1,R,R,0.256
11,1976,MA1,D,D,0.720
12,1976,MA1,D,D,0.711
1,1978,MA1,R,R,0.344
2,1978,MA1,D,D,0.728
3,1978,MA1,D,D,0.752
4,1978,MA1,D,D,0.599
5,1978,MA1,D,X,0.649
6,1978,MA1,D,D,0.538
7,1978,MA1,D,D,0.750
8,1978,MA1,D,D,0.781
9,1978,MA1,D,X,0.708
10,1978,MA1,R,R,0.389
11,1978,MA1,D,D,0.620
12,1978,MA1,D,D,0.711
1,1980,MA1,R,R,0.251
2,1980,MA1,D,D,0.757
3,1980,MA1,D,D,0.723
4,1980,MA1,D,D,0.519
5,1980,MA1,D,X,0.660
6,1980,MA1,D,D,0.519
7,1980,MA1,D,D,0.680
8,1980,MA1,D,D,0.784
9,1980,MA1,D,X,0.682
10,1980,MA1,R,R,0.394
11,1980,MA1,D,D,0.616
12,1980,MA1,D,D,0.732
1,1982,MA2,R,X,0.413
2,1982,MA2,D,D,0.726
3,1982,MA2,D,D,0.675
4,1982,MA2,D,D,0.595
5,1982,MA2,D,D,0.660
6,1982,MA2,D,D,0.578
7,1982,MA2,D,D,0.778
8,1982,MA2,D,D,0.749
9,1982,MA2,D,D,0.651
10,1982,MA2,D,D,0.687
11,1982,MA2,D,D,0.668
1,1984,MA2,R,X,0.271
2,1984,MA2,D,D,0.687
3,1984,MA2,D,D,0.674
4,1984,MA2,D,D,0.742
5,1984,MA2,D,D,0.534
6,1984,MA2,D,D,0.727
7,1984,MA2,D,D,0.714
8,1984,MA2,D,D,0.764
9,1984,MA2,D,D,0.664
10,1984,MA2,D,D,0.557
11,1984,MA2,D,D,0.669
1,1986,MA2,R,X,0.222
2,1986,MA2,D,D,0.659
3,1986,MA2,D,D,0.706
4,1986,MA2,D,D,0.738
5,1986,MA2,D,D,0.635
6,1986,MA2,D,D,0.727
7,1986,MA2,D,D,0.739
8,1986,MA2,D,D,0.722
9,1986,MA2,D,D,0.720
10,1986,MA2,D,D,0.711
11,1986,MA2,D,D,0.761
1,1988,MA2,R,X,0.172
2,1988,MA2,D,D,0.803
3,1988,MA2,D,D,0.683
4,1988,MA2,D,D,0.703
5,1988,MA2,D,D,0.602
6,1988,MA2,D,D,0.697
7,1988,MA2,D,D,0.716
8,1988,MA2,D,D,0.804
9,1988,MA2,D,D,0.706
10,1988,MA2,D,D,0.667
11,1988,MA2,D,D,0.808
1,1990,MA2,D,X,0.224
2,1990,MA2,D,D,0.743
3,1990,MA2,D,D,0.673
4,1990,MA2,D,D,0.655
5,1990,MA2,D,D,0.522
6,1990,MA2,D,D,0.651
7,1990,MA2,D,D,0.694
8,1990,MA2,D,D,0.761
9,1990,MA2,D,D,0.691
10,1990,MA2,D,D,0.534
11,1990,MA2,D,D,0.732
1,1992,MA3,D,D,0.543
2,1992,MA3,D,D,0.631
3,1992,MA3,R,X,0.468
4,1992,MA3,D,D,0.721
5,1992,MA3,D,D,0.582
6,1992,MA3,R,X,0.450
7,1992,MA3,D,D,0.691
8,1992,MA3,D,D,0.756
9,1992,MA3,D,D,0.764
10,1992,MA3,D,D,0.714
1,1994,MA3,D,D,0.534
2,1994,MA3,D,D,0.617
3,1994,MA3,R,X,0.447
4,1994,MA3,D,D,0.669
5,1994,MA3,D,D,0.699
6,1994,MA3,R,X,0.484
7,1994,MA3,D,D,0.644
8,1994,MA3,D,D,0.782
9,1994,MA3,D,D,0.698
10,1994,MA3,D,D,0.688
1,1996,MA3,D,D,0.527
2,1996,MA3,D,D,0.766
3,1996,MA3,D,X,0.539
4,1996,MA3,D,D,0.717
5,1996,MA3,D,D,0.710
6,1996,MA3,D,X,0.501
7,1996,MA3,D,D,0.699
8,1996,MA3,D,D,0.843
9,1996,MA3,D,D,0.722
10,1996,MA3,D,D,0.565
1,1998,MA3,D,D,0.717
2,1998,MA3,D,D,0.754
3,1998,MA3,D,X,0.578
4,1998,MA3,D,D,0.747
5,1998,MA3,D,D,0.707
6,1998,MA3,D,X,0.563
7,1998,MA3,D,D,0.707
8,1998,MA3,D,D,0.876
9,1998,MA3,D,D,0.759
10,1998,MA3,D,D,0.701
1,2000,MA3,D,D,0.697
2,2000,MA3,D,D,0.756
3,2000,MA3,D,X,0.652
4,2000,MA3,D,D,0.780
5,2000,MA3,D,D,0.725
6,2000,MA3,D,X,0.711
7,2000,MA3,D,D,0.749
8,2000,MA3,D,D,0.881
9,2000,MA3,D,D,0.799
10,2000,MA3,D,D,0.743
1,2002,MA4,D,D,0.676
2,2002,MA4,D,D,0.657
3,2002,MA4,D,D,0.660
4,2002,MA4,D,D,0.698
5,2002,MA4,D,D,0.639
6,2002,MA4,D,D,0.683
7,2002,MA4,D,D,0.700
8,2002,MA4,D,D,0.781
9,2002,MA4,D,D,0.669
10,2002,MA4,D,D,0.692
1,2004,MA4,D,D,0.716
2,2004,MA4,D,D,0.683
3,2004,MA4,D,D,0.705
4,2004,MA4,D,D,0.728
5,2004,MA4,D,D,0.671
6,2004,MA4,D,D,0.700
7,2004,MA4,D,D,0.770
8,2004,MA4,D,D,0.823
9,2004,MA4,D,D,0.725
10,2004,MA4,D,D,0.659
1,2006,MA4,D,D,0.760
2,2006,MA4,D,D,0.736
3,2006,MA4,D,D,0.750
4,2006,MA4,D,D,0.767
5,2006,MA4,D,D,0.721
6,2006,MA4,D,D,0.697
7,2006,MA4,D,D,0.800
8,2006,MA4,D,D,0.852
9,2006,MA4,D,D,0.782
10,2006,MA4,D,D,0.687
1,2008,MA4,D,D,0.729
2,2008,MA4,D,D,0.691
3,2008,MA4,D,D,0.705
4,2008,MA4,D,D,0.729
5,2008,MA4,D,D,0.679
6,2008,MA4,D,D,0.705
7,2008,MA4,D,D,0.757
8,2008,MA4,D,D,0.843
9,2008,MA4,D,D,0.775
10,2008,MA4,D,D,0.661
1,2010,MA4,D,D,0.632
2,2010,MA4,D,D,0.574
3,2010,MA4,D,D,0.590
4,2010,MA4,D,D,0.554
5,2010,MA4,D,D,0.565
6,2010,MA4,D,D,0.569
7,2010,MA4,D,D,0.665
8,2010,MA4,D,D,0.807
9,2010,MA4,D,D,0.724
10,2010,MA4,D,D,0.525
1,2012,MA5,D,D,0.695
2,2012,MA5,D,D,0.647
3,2012,MA5,D,D,0.660
4,2012,MA5,D,D,0.630
5,2012,MA5,D,D,0.756
6,2012,MA5,D,D,0.506
7,2012,MA5,D,D,0.837
8,2012,MA5,D,D,0.762
9,2012,MA5,D,D,0.646
1,2014,MA5,D,D,0.668
2,2014,MA5,D,D,0.627
3,2014,MA5,D,D,0.630
4,2014,MA5,D,D,0.615
5,2014,MA5,D,D,0.685
6,2014,MA5,D,D,0.572
7,2014,MA5,D,D,0.829
8,2014,MA5,D,D,0.645
9,2014,MA5,D,D,0.550
1,2016,MA5,D,D,0.683
2,2016,MA5,D,D,0.667
3,2016,MA5,D,D,0.688
4,2016,MA5,D,D,0.702
5,2016,MA5,D,D,0.749
6,2016,MA5,D,D,0.653
7,2016,MA5,D,D,0.861
8,2016,MA5,D,D,0.725
9,2016,MA5,D,D,0.624
1,2018,MA5,D,D,0.672
2,2018,MA5,D,D,0.672
3,2018,MA5,D,D,0.650
4,2018,MA5,D,D,0.660
5,2018,MA5,D,D,0.759
6,2018,MA5,D,D,0.675
7,2018,MA5,D,D,0.858
8,2018,MA5,D,D,0.698
9,2018,MA5,D,D,0.594
1,2020,MA5,D,D,0.647
2,2020,MA5,D,D,0.654
3,2020,MA5,D,D,0.653
4,2020,MA5,D,D,0.610
5,2020,MA5,D,D,0.744
6,2020,MA5,D,D,0.655
7,2020,MA5,D,D,0.843
8,2020,MA5,D,D,0.686
9,2020,MA5,D,D,0.628
1,1972,MD1,R,X,0.295
2,1972,MD1,D,D,0.658
3,1972,MD1,D,D,0.697
4,1972,MD1,R,R,0.406
5,1972,MD1,R,X,0.371
6,1972,MD1,D,D,0.648
7,1972,MD1,D,D,0.800
8,1972,MD1,R,X,0.361
1,1974,MD1,R,X,0.470
2,1974,MD1,D,D,0.771
3,1974,MD1,D,D,0.838
4,1974,MD1,R,R,0.419
5,1974,MD1,D,X,0.526
6,1974,MD1,D,D,0.737
7,1974,MD1,D,D,
8,1974,MD1,R,X,0.341
1,1976,MD1,R,X,0.459
2,1976,MD1,D,D,0.798
3,1976,MD1,D,D,0.746
4,1976,MD1,R,R,0.423
5,1976,MD1,D,X,0.577
6,1976,MD1,D,D,0.708
7,1976,MD1,D,D,0.866
8,1976,MD1,R,X,0.474
1,1978,MD1,R,X,0.365
2,1978,MD1,D,D,0.664
3,1978,MD1,D,D,
4,1978,MD1,R,R,0.380
5,1978,MD1,D,X,0.772
6,1978,MD1,D,D,0.897
7,1978,MD1,D,D,0.859
8,1978,MD1,D,X,0.513
1,1980,MD1,D,X,0.517
2,1980,MD1,D,D,0.574
3,1980,MD1,D,D,0.761
4,1980,MD1,R,R,0.281
5,1980,MD1,D,X,0.805
6,1980,MD1,D,D,0.699
7,1980,MD1,D,D,0.885
8,1980,MD1,D,X,0.593
1,1982,MD2,D,X,0.693
2,1982,MD2,D,X,0.526
3,1982,MD2,D,D,0.742
4,1982,MD2,R,X,0.388
5,1982,MD2,D,D,0.796
6,1982,MD2,D,D,0.744
7,1982,MD2,D,D,0.879
8,1982,MD2,D,X,0.713
1,1984,MD2,D,X,0.584
2,1984,MD2,R,X,0.486
3,1984,MD2,D,D,0.691
4,1984,MD2,R,X,0.338
5,1984,MD2,D,D,0.722
6,1984,MD2,D,D,0.651
7,1984,MD2,D,D,0.901
8,1984,MD2,D,X,0.720
1,1986,MD2,D,X,0.668
2,1986,MD2,R,X,0.413
3,1986,MD2,D,D,0.791
4,1986,MD2,D,X,0.502
5,1986,MD2,D,D,0.819
6,1986,MD2,D,D,0.722
7,1986,MD2,D,D,0.867
8,1986,MD2,R,X,0.471
1,1988,MD2,D,X,0.504
2,1988,MD2,R,X,0.285
3,1988,MD2,D,D,0.729
4,1988,MD2,D,X,0.683
5,1988,MD2,D,D,0.786
6,1988,MD2,D,D,0.754
7,1988,MD2,D,D,
8,1988,MD2,R,X,0.373
1,1990,MD2,R,X,0.432
2,1990,MD2,R,X,0.256
3,1990,MD2,D,D,0.697
4,1990,MD2,D,X,0.589
5,1990,MD2,D,D,0.807
6,1990,MD2,D,D,0.653
7,1990,MD2,D,D,0.850
8,1990,MD2,R,X,0.232
1,1992,MD3,R,R,0.484
2,1992,MD3,R,R,0.349
3,1992,MD3,D,D,0.735
4,1992,MD3,D,D,0.752
5,1992,MD3,D,D,0.547
6,1992,MD3,R,R,0.458
7,1992,MD3,D,D,0.853
8,1992,MD3,R,R,0.275
1,1994,MD3,R,R,0.323
2,1994,MD3,R,R,0.372
3,1994,MD3,D,D,0.710
4,1994,MD3,D,D,0.750
5,1994,MD3,D,D,0.588
6,1994,MD3,R,R,0.341
7,1994,MD3,D,D,0.815
8,1994,MD3,R,R,0.297
1,1996,MD3,R,R,0.384
2,1996,MD3,R,R,0.382
3,1996,MD3,D,D,0.673
4,1996,MD3,D,D,0.852
5,1996,MD3,D,D,0.569
6,1996,MD3,R,R,0.432
7,1996,MD3,D,D,0.835
8,1996,MD3,R,R,0.387
1,1998,MD3,R,R,0.308
2,1998,MD3,R,R,0.372
3,1998,MD3,D,D,0.776
4,1998,MD3,D,D,0.857
5,1998,MD3,D,D,0.654
6,1998,MD3,R,R,0.366
7,1998,MD3,D,D,0.857
8,1998,MD3,R,R,0.397
1,2000,MD3,R,R,0.355
2,2000,MD3,R,R,0.314
3,2000,MD3,D,D,0.759
4,2000,MD3,D,D,0.874
5,2000,MD3,D,D,0.651
6,2000,MD3,R,R,0.393
7,2000,MD3,D,D,0.871
8,2000,MD3,R,R,0.467
1,2002,MD4,R,X,0.232
2,2002,MD4,D,D,0.543
3,2002,MD4,D,D,0.658
4,2002,MD4,D,D,0.790
5,2002,MD4,D,D,0.694
6,2002,MD4,R,R,0.338
7,2002,MD4,D,D,0.736
8,2002,MD4,D,D,0.521
1,2004,MD4,R,X,0.241
2,2004,MD4,D,D,0.685
3,2004,MD4,D,D,0.652
4,2004,MD4,D,D,0.788
5,2004,MD4,D,D,0.701
6,2004,MD4,R,R,0.304
7,2004,MD4,D,D,0.749
8,2004,MD4,D,D,0.749
1,2006,MD4,R,X,0.311
2,2006,MD4,D,D,0.693
3,2006,MD4,D,D,0.655
4,2006,MD4,D,D,0.812
5,2006,MD4,D,D,0.747
6,2006,MD4,R,R,0.395
7,2006,MD4,D,D,0.803
8,2006,MD4,D,D,0.778
1,2008,MD4,D,X,0.504
2,2008,MD4,D,D,0.743
3,2008,MD4,D,D,0.698
4,2008,MD4,D,D,0.870
5,2008,MD4,D,D,0.754
6,2008,MD4,R,R,0.402
7,2008,MD4,D,D,0.811
8,2008,MD4,D,D,0.776
1,2010,MD4,R,X,0.437
2,2010,MD4,D,D,0.659
3,2010,MD4,D,D,0.629
4,2010,MD4,D,D,0.836
5,2010,MD4,D,D,0.650
6,2010,MD4,R,R,0.351
7,2010,MD4,D,D,0.767
8,2010,MD4,D,D,0.746
1,2012,MD5,R,R,0.302
2,2012,MD5,D,D,0.678
3,2012,MD5,D,D,0.693
4,2012,MD5,D,D,0.788
5,2012,MD5,D,D,0.715
6,2012,MD5,D,D,0.608
7,2012,MD5,D,D,0.786
8,2012,MD5,D,D,0.658
1,2014,MD5,R,R,0.295
2,2014,MD5,D,D,0.631
3,2014,MD5,D,D,0.596
4,2014,MD5,D,D,0.713
5,2014,MD5,D,D,0.642
6,2014,MD5,D,D,0.507
7,2014,MD5,D,D,0.721
8,2014,MD5,D,D,0.609
1,2016,MD5,R,R,0.299
2,2016,MD5,D,D,0.652
3,2016,MD5,D,D,0.651
4,2016,MD5,D,D,0.776
5,2016,MD5,D,D,0.696
6,2016,MD5,D,D,0.583
7,2016,MD5,D,D,0.774
8,2016,MD5,D,D,0.639
1,2018,MD5,R,R,0.388
2,2018,MD5,D,D,0.683
3,2018,MD5,D,D,0.710
4,2018,MD5,D,D,0.797
5,2018,MD5,D,D,0.722
6,2018,MD5,D,D,0.608
7,2018,MD5,D,D,0.782
8,2018,MD5,D,D,0.693
1,2020,MD5,R,R,0.364
2,2020,MD5,D,D,0.679
3,2020,MD5,D,D,0.699
4,2020,MD5,D,D,0.797
5,2020,MD5,D,D,0.689
6,2020,MD5,D,D,0.600
7,2020,MD5,D,D,0.719
8,2020,MD5,D,D,0.684
1,1972,MI1,D,D,0.891
2,1972,MI1,R,R,0.436
3,1972,MI1,R,X,0.402
4,1972,MI1,R,R,0.327
5,1972,MI1,D,X,0.381
6,1972,MI1,R,X,0.494
7,1972,MI1,R,X,0.299
8,1972,MI1,R,X,0.399
9,1972,MI1,R,R,0.298
10,1972,MI1,R,X,0.316
11,1972,MI1,R,R,0.301
12,1972,MI1,D,D,0.508
13,1972,MI1,D,D,0.865
14,1972,MI1,D,D,0.549
15,1972,MI1,D,D,0.667
16,1972,MI1,D,D,0.696
17,1972,MI1,D,D,0.671
18,1972,MI1,R,X,0.474
19,1972,MI1,R,R,0.289
1,1974,MI1,D,D,0.913
2,1974,MI1,R,R,0.465
