district,year,plan,winner,winner_plan,dem_share
88,2006,AL4,R,R,0.241
89,2006,AL4,D,D,0.602
90,2006,AL4,D,D,0.642
91,2006,AL4,D,X,0.514
92,2006,AL4,D,X,0.765
93,2006,AL4,R,R,0.311
94,2006,AL4,R,R,0.232
95,2006,AL4,R,R,0.256
96,2006,AL4,R,R,0.400
97,2006,AL4,D,D,0.764
98,2006,AL4,D,D,0.701
99,2006,AL4,D,D,0.770
100,2006,AL4,R,R,0.499
101,2006,AL4,R,R,0.275
102,2006,AL4,R,R,0.247
103,2006,AL4,D,D,0.756
104,2006,AL4,R,R,0.374
105,2006,AL4,R,R,0.410
1,2010,AL4,D,D,0.507
2,2010,AL4,R,X,0.453
3,2010,AL4,D,D,0.567
4,2010,AL4,R,R,0.301
5,2010,AL4,R,X,0.380
6,2010,AL4,R,X,0.499
7,2010,AL4,R,X,0.493
8,2010,AL4,R,X,0.439
9,2010,AL4,R,X,0.274
10,2010,AL4,R,R,0.366
11,2010,AL4,R,R,0.298
12,2010,AL4,R,X,0.458
13,2010,AL4,R,X,0.394
14,2010,AL4,R,X,0.306
15,2010,AL4,R,R,0.305
16,2010,AL4,R,X,0.461
17,2010,AL4,D,D,0.501
18,2010,AL4,D,D,0.506
19,2010,AL4,D,D,0.803
20,2010,AL4,R,R,0.328
21,2010,AL4,R,X,0.482
22,2010,AL4,R,X,0.352
23,2010,AL4,D,D,0.523
24,2010,AL4,R,R,0.467
25,2010,AL4,R,R,0.365
26,2010,AL4,R,X,0.404
27,2010,AL4,R,X,0.467
28,2010,AL4,D,D,0.533
29,2010,AL4,R,X,0.480
30,2010,AL4,R,R,0.274
31,2010,AL4,R,X,0.339
32,2010,AL4,D,D,0.714
33,2010,AL4,R,R,0.329
34,2010,AL4,R,R,0.225
35,2010,AL4,D,D,0.516
36,2010,AL4,R,R,0.237
37,2010,AL4,D,D,0.536
38,2010,AL4,R,R,0.490
39,2010,AL4,D,D,0.571
40,2010,AL4,R,X,0.375
41,2010,AL4,R,R,0.255
42,2010,AL4,R,X,0.368
43,2010,AL4,R,R,0.198
44,2010,AL4,R,R,0.286
45,2010,AL4,R,R,0.385
46,2010,AL4,R,R,0.319
47,2010,AL4,R,R,0.335
48,2010,AL4,R,R,0.295
49,2010,AL4,R,R,0.331
50,2010,AL4,R,R,0.249
51,2010,AL4,R,R,0.266
52,2010,AL4,D,D,0.761
53,2010,AL4,D,D,0.809
54,2010,AL4,D,D,0.748
55,2010,AL4,D,D,0.741
56,2010,AL4,D,D,0.700
57,2010,AL4,D,D,0.755
58,2010,AL4,D,D,0.766
59,2010,AL4,D,D,0.772
60,2010,AL4,D,D,0.733
61,2010,AL4,D,D,0.646
62,2010,AL4,R,R,0.365
63,2010,AL4,R,R,0.362
64,2010,AL4,R,R,0.319
65,2010,AL4,D,D,0.501
66,2010,AL4,R,X,0.350
67,2010,AL4,D,D,0.654
68,2010,AL4,D,D,0.683
69,2010,AL4,D,D,0.674
70,2010,AL4,D,D,0.745
71,2010,AL4,D,D,0.689
72,2010,AL4,D,D,0.664
73,2010,AL4,D,X,0.510
74,2010,AL4,R,R,0.319
75,2010,AL4,R,R,0.283
76,2010,AL4,D,D,0.721
77,2010,AL4,D,D,0.779
78,2010,AL4,D,D,0.792
79,2010,AL4,R,R,0.357
80,2010,AL4,D,D,0.547
81,2010,AL4,R,X,0.441
82,2010,AL4,D,D,0.726
83,2010,AL4,D,D,0.703
84,2010,AL4,D,D,0.652
85,2010,AL4,D,D,0.517
86,2010,AL4,R,X,0.420
87,2010,AL4,R,R,0.292
88,2010,AL4,R,R,0.282
89,2010,AL4,D,D,0.509
90,2010,AL4,D,D,0.594
91,2010,AL4,R,X,0.356
92,2010,AL4,R,X,0.312
93,2010,AL4,R,R,0.223
94,2010,AL4,R,R,0.241
95,2010,AL4,R,R,0.252
96,2010,AL4,R,R,0.300
97,2010,AL4,D,D,0.741
98,2010,AL4,D,D,0.677
99,2010,AL4,D,D,0.754
100,2010,AL4,R,R,0.467
101,2010,AL4,R,R,0.309
102,2010,AL4,R,R,0.246
103,2010,AL4,D,D,0.733
104,2010,AL4,R,R,0.291
105,2010,AL4,R,R,0.305
1,1992,AR3,D,X,0.570
2,1992,AR3,R,R,0.316
3,1992,AR3,R,R,0.302
4,1992,AR3,R,R,0.424
5,1992,AR3,R,R,0.411
6,1992,AR3,D,X,0.563
7,1992,AR3,D,D,0.664
8,1992,AR3,D,X,0.611
9,1992,AR3,D,X,0.575
10,1992,AR3,D,D,0.519
11,1992,AR3,D,X,0.575
12,1992,AR3,D,X,0.591
12,1992,AR3,R,X,0.470
12,1992,AR3,D,X,0.614
15,1992,AR3,R,X,0.477
16,1992,AR3,D,D,0.620
17,1992,AR3,D,D,0.588
18,1992,AR3,D,D,0.611
19,1992,AR3,D,D,0.562
20,1992,AR3,D,D,0.636
21,1992,AR3,R,X,0.463
22,1992,AR3,D,X,0.577
23,1992,AR3,D,X,0.579
24,1992,AR3,D,D,0.585
25,1992,AR3,D,D,0.602
26,1992,AR3,D,D,0.624
27,1992,AR3,D,D,0.619
28,1992,AR3,D,D,0.671
29,1992,AR3,R,R,0.403
30,1992,AR3,D,D,0.560
31,1992,AR3,D,D,0.611
32,1992,AR3,R,R,0.312
33,1992,AR3,D,D,0.629
33,1992,AR3,D,D,0.625
35,1992,AR3,D,D,0.538
36,1992,AR3,D,D,0.651
37,1992,AR3,D,D,0.643
38,1992,AR3,D,D,0.594
39,1992,AR3,D,D,0.600
40,1992,AR3,D,X,0.515
41,1992,AR3,D,X,0.562
42,1992,AR3,D,D,0.628
43,1992,AR3,D,D,0.607
44,1992,AR3,,X,
45,1992,AR3,D,X,0.609
46,1992,AR3,D,D,0.638
47,1992,AR3,D,D,0.683
48,1992,AR3,D,D,0.597
49,1992,AR3,D,X,0.603
50,1992,AR3,D,D,0.574
51,1992,AR3,D,D,0.585
52,1992,AR3,D,D,0.801
53,1992,AR3,D,X,0.584
54,1992,AR3,D,D,0.622
55,1992,AR3,D,X,0.592
56,1992,AR3,D,D,0.746
57,1992,AR3,D,D,0.690
58,1992,AR3,D,D,0.752
59,1992,AR3,D,D,0.647
60,1992,AR3,D,X,0.528
61,1992,AR3,D,D,0.627
62,1992,AR3,D,X,0.561
63,1992,AR3,D,X,0.547
64,1992,AR3,D,D,0.609
65,1992,AR3,D,D,0.753
66,1992,AR3,D,D,0.589
67,1992,AR3,D,D,0.629
68,1992,AR3,D,X,0.572
69,1992,AR3,D,X,0.574
70,1992,AR3,D,D,0.561
71,1992,AR3,D,D,0.604
72,1992,AR3,D,D,0.675
73,1992,AR3,D,D,0.751
74,1992,AR3,D,D,0.707
75,1992,AR3,D,D,0.790
76,1992,AR3,D,D,0.580
77,1992,AR3,D,D,0.637
78,1992,AR3,D,D,0.674
79,1992,AR3,D,D,0.631
80,1992,AR3,D,D,0.634
81,1992,AR3,D,D,0.608
82,1992,AR3,D,D,0.559
83,1992,AR3,D,D,0.583
84,1992,AR3,D,D,0.657
85,1992,AR3,D,D,0.628
86,1992,AR3,D,D,0.632
86,1992,AR3,D,D,0.624
88,1992,AR3,D,D,0.610
89,1992,AR3,D,D,0.650
90,1992,AR3,D,D,0.631
91,1992,AR3,D,D,0.637
92,1992,AR3,D,D,0.612
93,1992,AR3,D,X,0.572
94,1992,AR3,R,X,0.474
95,1992,AR3,D,D,0.640
96,1992,AR3,D,D,0.658
97,1992,AR3,D,D,0.678
98,1992,AR3,D,D,0.632
99,1992,AR3,D,D,0.603
100,1992,AR3,D,D,0.687
1,1994,AR3,R,X,0.482
2,1994,AR3,R,R,0.273
3,1994,AR3,R,R,0.288
4,1994,AR3,R,R,0.346
5,1994,AR3,R,R,0.320
6,1994,AR3,D,X,0.541
7,1994,AR3,D,D,0.671
8,1994,AR3,D,X,0.550
9,1994,AR3,D,X,0.550
10,1994,AR3,D,D,0.555
11,1994,AR3,D,X,0.570
12,1994,AR3,D,X,0.601
12,1994,AR3,R,X,0.408
12,1994,AR3,R,X,0.470
15,1994,AR3,D,X,0.542
16,1994,AR3,D,D,0.579
17,1994,AR3,D,D,0.583
18,1994,AR3,D,D,0.539
19,1994,AR3,D,D,0.621
20,1994,AR3,D,D,0.594
21,1994,AR3,D,X,0.644
22,1994,AR3,D,X,0.572
23,1994,AR3,D,X,0.501
24,1994,AR3,D,D,0.594
25,1994,AR3,D,D,0.626
26,1994,AR3,D,D,0.645
27,1994,AR3,D,D,0.635
28,1994,AR3,D,D,0.714
29,1994,AR3,R,R,0.425
30,1994,AR3,D,D,0.520
31,1994,AR3,D,D,0.554
32,1994,AR3,R,R,0.279
33,1994,AR3,D,D,0.653
33,1994,AR3,D,D,0.549
35,1994,AR3,D,D,0.574
36,1994,AR3,D,D,0.609
37,1994,AR3,D,D,0.676
38,1994,AR3,D,D,0.596
39,1994,AR3,D,D,0.609
40,1994,AR3,R,X,0.428
41,1994,AR3,D,X,0.539
42,1994,AR3,D,D,0.581
43,1994,AR3,D,D,0.540
44,1994,AR3,D,X,0.518
45,1994,AR3,D,X,0.542
46,1994,AR3,D,D,0.522
47,1994,AR3,D,D,0.680
48,1994,AR3,D,D,0.533
49,1994,AR3,D,X,0.603
50,1994,AR3,D,D,0.583
51,1994,AR3,D,D,0.670
52,1994,AR3,D,D,0.724
53,1994,AR3,R,X,0.489
54,1994,AR3,D,D,0.637
55,1994,AR3,D,X,0.599
56,1994,AR3,D,D,0.748
57,1994,AR3,D,D,0.694
58,1994,AR3,D,D,0.823
59,1994,AR3,D,D,0.755
60,1994,AR3,D,X,0.526
61,1994,AR3,D,D,0.639
62,1994,AR3,D,X,0.598
63,1994,AR3,D,X,0.508
64,1994,AR3,D,D,0.629
65,1994,AR3,D,D,0.825
66,1994,AR3,D,D,0.617
67,1994,AR3,D,D,0.654
68,1994,AR3,D,X,0.563
69,1994,AR3,D,X,0.681
70,1994,AR3,D,D,0.626
71,1994,AR3,D,D,0.535
72,1994,AR3,D,D,0.782
73,1994,AR3,D,D,0.820
74,1994,AR3,D,D,0.759
75,1994,AR3,D,D,0.737
76,1994,AR3,D,D,0.651
77,1994,AR3,D,D,0.653
78,1994,AR3,D,D,0.719
79,1994,AR3,D,D,0.583
80,1994,AR3,D,D,0.653
81,1994,AR3,D,D,0.608
82,1994,AR3,D,D,0.607
83,1994,AR3,D,D,0.582
84,1994,AR3,D,D,0.624
85,1994,AR3,D,D,0.662
86,1994,AR3,D,D,0.652
86,1994,AR3,D,D,0.651
88,1994,AR3,D,D,0.707
89,1994,AR3,D,D,0.622
90,1994,AR3,D,D,0.590
91,1994,AR3,D,D,0.674
92,1994,AR3,D,D,0.619
93,1994,AR3,R,X,0.448
94,1994,AR3,D,X,0.513
95,1994,AR3,D,D,0.669
96,1994,AR3,D,D,0.628
97,1994,AR3,D,D,0.726
98,1994,AR3,D,D,0.660
99,1994,AR3,D,D,0.680
100,1994,AR3,D,D,0.681
1,1996,AR3,R,X,0.370
2,1996,AR3,R,R,0.349
3,1996,AR3,R,R,0.334
4,1996,AR3,R,R,0.353
5,1996,AR3,R,R,0.392
6,1996,AR3,D,X,0.529
7,1996,AR3,D,D,0.693
8,1996,AR3,D,X,0.510
9,1996,AR3,D,X,0.539
10,1996,AR3,D,D,0.573
11,1996,AR3,D,X,0.566
12,1996,AR3,R,X,0.473
12,1996,AR3,R,X,0.426
12,1996,AR3,D,X,0.538
15,1996,AR3,D,X,0.592
16,1996,AR3,D,D,0.575
17,1996,AR3,D,D,0.571
18,1996,AR3,D,D,0.519
19,1996,AR3,D,D,0.578
20,1996,AR3,D,D,0.638
21,1996,AR3,D,X,0.613
22,1996,AR3,D,X,0.545
23,1996,AR3,D,X,0.521
24,1996,AR3,D,D,0.562
25,1996,AR3,D,D,0.653
26,1996,AR3,D,D,0.659
27,1996,AR3,D,D,0.642
28,1996,AR3,D,D,0.706
29,1996,AR3,R,R,0.407
30,1996,AR3,D,D,0.513
31,1996,AR3,D,D,0.612
32,1996,AR3,R,R,0.309
33,1996,AR3,D,D,0.624
33,1996,AR3,D,D,0.690
35,1996,AR3,D,D,0.589
36,1996,AR3,D,D,0.670
37,1996,AR3,D,D,0.688
38,1996,AR3,D,D,0.600
39,1996,AR3,D,D,0.614
40,1996,AR3,R,X,0.398
41,1996,AR3,D,X,0.507
42,1996,AR3,D,D,0.652
43,1996,AR3,D,D,0.589
44,1996,AR3,D,X,0.556
45,1996,AR3,D,X,0.598
46,1996,AR3,D,D,0.518
47,1996,AR3,D,D,0.672
48,1996,AR3,D,D,0.584
49,1996,AR3,D,X,0.667
50,1996,AR3,D,D,0.636
51,1996,AR3,D,D,0.699
52,1996,AR3,D,D,0.667
53,1996,AR3,R,X,0.433
54,1996,AR3,D,D,0.648
55,1996,AR3,R,X,0.463
56,1996,AR3,D,D,0.825
57,1996,AR3,D,D,0.730
58,1996,AR3,D,D,0.852
59,1996,AR3,D,D,0.791
60,1996,AR3,D,X,0.561
61,1996,AR3,D,D,0.652
62,1996,AR3,D,X,0.574
63,1996,AR3,D,X,0.568
64,1996,AR3,D,D,0.570
65,1996,AR3,D,D,0.807
66,1996,AR3,D,D,0.627
67,1996,AR3,D,D,0.665
68,1996,AR3,D,X,0.554
69,1996,AR3,D,X,0.542
70,1996,AR3,D,D,0.662
71,1996,AR3,D,D,0.535
72,1996,AR3,D,D,0.823
73,1996,AR3,D,D,0.839
74,1996,AR3,D,D,0.780
75,1996,AR3,D,D,0.707
76,1996,AR3,D,D,0.685
77,1996,AR3,D,D,0.665
78,1996,AR3,D,D,0.755
79,1996,AR3,D,D,0.574
80,1996,AR3,D,D,0.599
81,1996,AR3,D,D,0.612
82,1996,AR3,D,D,0.570
83,1996,AR3,D,D,0.554
84,1996,AR3,D,D,0.690
85,1996,AR3,D,D,0.671
86,1996,AR3,D,D,0.583
86,1996,AR3,D,D,0.681
88,1996,AR3,D,D,0.714
89,1996,AR3,D,D,0.686
90,1996,AR3,D,D,0.655
91,1996,AR3,D,D,0.694
92,1996,AR3,D,D,0.691
93,1996,AR3,R,X,0.436
94,1996,AR3,D,X,0.673
95,1996,AR3,D,D,0.638
96,1996,AR3,D,D,0.681
97,1996,AR3,D,D,0.750
98,1996,AR3,D,D,0.667
99,1996,AR3,D,D,0.710
100,1996,AR3,D,D,0.749
1,1998,AR3,R,X,0.329
2,1998,AR3,R,R,0.314
3,1998,AR3,R,R,0.412
4,1998,AR3,R,R,0.407
5,1998,AR3,R,R,0.420
6,1998,AR3,R,X,0.440
7,1998,AR3,D,D,0.635
8,1998,AR3,D,X,0.541
9,1998,AR3,R,X,0.439
10,1998,AR3,D,D,0.526
11,1998,AR3,R,X,0.480
12,1998,AR3,R,X,0.465
12,1998,AR3,D,X,0.533
12,1998,AR3,D,X,0.611
15,1998,AR3,D,X,0.740
16,1998,AR3,D,D,0.585
17,1998,AR3,D,D,0.566
18,1998,AR3,D,D,0.584
19,1998,AR3,D,D,0.631
20,1998,AR3,D,D,0.652
21,1998,AR3,R,X,0.488
22,1998,AR3,R,X,0.476
23,1998,AR3,D,X,0.541
24,1998,AR3,D,D,0.569
25,1998,AR3,D,D,0.537
26,1998,AR3,D,D,0.643
27,1998,AR3,D,D,0.580
28,1998,AR3,D,D,0.715
29,1998,AR3,R,R,0.357
30,1998,AR3,D,D,0.590
31,1998,AR3,D,D,0.628
32,1998,AR3,R,R,0.377
33,1998,AR3,D,D,0.570
33,1998,AR3,D,D,0.674
35,1998,AR3,D,D,0.506
36,1998,AR3,D,D,0.682
37,1998,AR3,D,D,0.608
38,1998,AR3,D,D,0.546
39,1998,AR3,D,D,0.574
40,1998,AR3,R,X,0.444
41,1998,AR3,R,X,0.463
42,1998,AR3,D,D,0.676
43,1998,AR3,D,D,0.606
44,1998,AR3,R,X,0.474
45,1998,AR3,D,X,0.614
46,1998,AR3,D,D,0.565
47,1998,AR3,D,D,0.652
48,1998,AR3,D,D,0.601
49,1998,AR3,R,X,0.456
50,1998,AR3,D,D,0.658
51,1998,AR3,D,D,0.716
52,1998,AR3,D,D,0.533
53,1998,AR3,R,X,0.408
54,1998,AR3,D,D,0.579
55,1998,AR3,R,X,0.410
56,1998,AR3,D,D,0.839
57,1998,AR3,D,D,0.724
58,1998,AR3,D,D,0.817
59,1998,AR3,D,D,0.761
60,1998,AR3,D,X,0.586
61,1998,AR3,D,D,0.610
62,1998,AR3,R,X,0.473
63,1998,AR3,R,X,0.497
64,1998,AR3,D,D,0.633
65,1998,AR3,D,D,0.837
66,1998,AR3,D,D,0.574
67,1998,AR3,D,D,0.628
68,1998,AR3,R,X,0.483
69,1998,AR3,R,X,0.459
70,1998,AR3,D,D,0.665
71,1998,AR3,D,D,0.587
72,1998,AR3,D,D,0.788
73,1998,AR3,D,D,0.806
74,1998,AR3,D,D,0.733
75,1998,AR3,D,D,0.635
76,1998,AR3,D,D,0.689
77,1998,AR3,D,D,0.605
78,1998,AR3,D,D,0.663
79,1998,AR3,D,D,0.625
80,1998,AR3,D,D,0.651
81,1998,AR3,D,D,0.556
82,1998,AR3,D,D,0.631
83,1998,AR3,D,D,0.618
84,1998,AR3,D,D,0.702
85,1998,AR3,D,D,0.620
86,1998,AR3,D,D,0.734
86,1998,AR3,D,D,0.535
88,1998,AR3,D,D,0.724
89,1998,AR3,D,D,0.623
90,1998,AR3,D,D,0.674
91,1998,AR3,D,D,0.627
92,1998,AR3,D,D,0.770
93,1998,AR3,R,X,0.427
94,1998,AR3,D,X,0.725
95,1998,AR3,D,D,0.643
96,1998,AR3,D,D,0.577
97,1998,AR3,D,D,0.695
98,1998,AR3,D,D,0.618
99,1998,AR3,D,D,0.651
100,1998,AR3,D,D,0.767
1,2000,AR3,R,X,0.312
2,2000,AR3,R,R,0.302
3,2000,AR3,R,R,0.392
4,2000,AR3,R,R,0.410
5,2000,AR3,R,R,0.387
6,2000,AR3,R,X,0.352
7,2000,AR3,D,D,0.649
8,2000,AR3,R,X,0.457
9,2000,AR3,R,X,0.370
10,2000,AR3,D,D,0.530
11,2000,AR3,R,X,0.398
12,2000,AR3,R,X,0.410
12,2000,AR3,D,X,0.557
12,2000,AR3,R,X,0.499
15,2000,AR3,R,X,0.429
16,2000,AR3,D,D,0.504
17,2000,AR3,D,D,0.545
18,2000,AR3,D,D,0.510
19,2000,AR3,D,D,0.616
20,2000,AR3,D,D,0.580
21,2000,AR3,R,X,0.475
22,2000,AR3,R,X,0.405
23,2000,AR3,R,X,0.454
24,2000,AR3,D,D,0.543
25,2000,AR3,D,D,0.555
26,2000,AR3,D,D,0.611
27,2000,AR3,D,D,0.593
28,2000,AR3,D,D,0.683
29,2000,AR3,R,R,0.330
30,2000,AR3,D,D,0.568
31,2000,AR3,D,D,0.546
32,2000,AR3,R,R,0.329
33,2000,AR3,D,D,0.538
33,2000,AR3,D,D,0.611
35,2000,AR3,D,D,0.587
36,2000,AR3,D,D,0.649
37,2000,AR3,D,D,0.656
38,2000,AR3,D,D,0.583
39,2000,AR3,D,D,0.570
40,2000,AR3,R,X,0.459
41,2000,AR3,R,X,0.425
42,2000,AR3,D,D,0.673
43,2000,AR3,D,D,0.520
44,2000,AR3,R,X,0.472
45,2000,AR3,R,X,0.499
46,2000,AR3,D,D,0.547
47,2000,AR3,D,D,0.549
48,2000,AR3,D,D,0.521
49,2000,AR3,R,X,0.400
50,2000,AR3,D,D,0.617
51,2000,AR3,D,D,0.590
52,2000,AR3,D,D,0.527
53,2000,AR3,R,X,0.395
54,2000,AR3,D,D,0.612
55,2000,AR3,R,X,0.396
56,2000,AR3,D,D,0.834
57,2000,AR3,D,D,0.653
58,2000,AR3,D,D,0.836
59,2000,AR3,D,D,0.790
60,2000,AR3,R,X,0.462
61,2000,AR3,D,D,0.623
62,2000,AR3,R,X,0.408
63,2000,AR3,R,X,0.430
64,2000,AR3,D,D,0.603
65,2000,AR3,D,D,0.834
66,2000,AR3,D,D,0.585
67,2000,AR3,D,D,0.629
68,2000,AR3,R,X,0.385
69,2000,AR3,R,X,0.387
70,2000,AR3,D,D,0.628
71,2000,AR3,D,D,0.515
72,2000,AR3,D,D,0.819
73,2000,AR3,D,D,0.791
74,2000,AR3,D,D,0.756
75,2000,AR3,D,D,0.577
76,2000,AR3,D,D,0.659
77,2000,AR3,D,D,0.621
78,2000,AR3,D,D,0.671
79,2000,AR3,D,D,0.627
80,2000,AR3,D,D,0.636
81,2000,AR3,D,D,0.562
82,2000,AR3,D,D,0.611
83,2000,AR3,D,D,0.547
84,2000,AR3,D,D,0.638
85,2000,AR3,D,D,0.633
86,2000,AR3,D,D,0.648
86,2000,AR3,D,D,0.598
88,2000,AR3,D,D,0.700
89,2000,AR3,D,D,0.605
90,2000,AR3,D,D,0.621
91,2000,AR3,D,D,0.641
92,2000,AR3,D,D,0.570
93,2000,AR3,R,X,0.470
94,2000,AR3,D,X,0.692
95,2000,AR3,D,D,0.693
96,2000,AR3,D,D,0.827
97,2000,AR3,D,D,0.718
98,2000,AR3,D,D,0.636
99,2000,AR3,D,D,0.633
100,2000,AR3,D,D,0.760
1,2002,AR4,R,X,0.461
2,2002,AR4,D,D,0.569
3,2002,AR4,D,D,0.581
4,2002,AR4,R,X,0.442
5,2002,AR4,D,D,0.660
6,2002,AR4,D,X,0.569
7,2002,AR4,D,D,0.501
8,2002,AR4,D,D,0.617
9,2002,AR4,D,D,0.581
10,2002,AR4,D,D,0.599
11,2002,AR4,D,D,0.747
12,2002,AR4,D,D,0.691
13,2002,AR4,D,D,0.715
14,2002,AR4,D,D,0.509
15,2002,AR4,D,D,0.584
16,2002,AR4,D,D,0.731
17,2002,AR4,D,D,0.768
18,2002,AR4,D,D,0.635
19,2002,AR4,D,D,0.571
20,2002,AR4,D,D,0.651
21,2002,AR4,D,D,0.771
22,2002,AR4,D,X,0.553
23,2002,AR4,D,D,0.522
24,2002,AR4,D,X,0.590
25,2002,AR4,D,D,0.633
26,2002,AR4,D,X,0.613
27,2002,AR4,D,X,0.583
28,2002,AR4,D,X,0.729
29,2002,AR4,D,X,0.508
30,2002,AR4,R,R,0.337
31,2002,AR4,R,R,0.412
32,2002,AR4,R,R,0.436
33,2002,AR4,D,D,0.721
34,2002,AR4,D,D,0.739
35,2002,AR4,D,D,0.709
36,2002,AR4,D,D,0.663
37,2002,AR4,D,D,0.682
38,2002,AR4,D,D,0.611
39,2002,AR4,D,D,0.675
40,2002,AR4,D,D,0.513
41,2002,AR4,R,R,0.453
42,2002,AR4,D,X,0.525
43,2002,AR4,D,D,0.563
44,2002,AR4,D,D,0.562
45,2002,AR4,D,D,0.549
46,2002,AR4,R,X,0.428
47,2002,AR4,D,X,0.562
48,2002,AR4,R,R,0.482
49,2002,AR4,D,X,0.520
50,2002,AR4,D,X,0.501
51,2002,AR4,D,D,0.665
52,2002,AR4,D,D,0.711
53,2002,AR4,D,D,0.517
54,2002,AR4,D,D,0.714
55,2002,AR4,D,D,0.664
56,2002,AR4,D,D,0.624
57,2002,AR4,D,D,0.724
58,2002,AR4,D,D,0.522
59,2002,AR4,D,X,0.540
60,2002,AR4,D,D,0.673
61,2002,AR4,D,D,0.598
62,2002,AR4,R,R,0.426
63,2002,AR4,R,R,0.410
64,2002,AR4,R,R,0.444
65,2002,AR4,D,D,0.555
66,2002,AR4,R,R,0.369
67,2002,AR4,R,X,0.399
68,2002,AR4,R,R,0.433
69,2002,AR4,D,D,0.590
70,2002,AR4,R,R,0.468
71,2002,AR4,D,D,0.591
72,2002,AR4,R,X,0.448
73,2002,AR4,D,D,0.659
74,2002,AR4,D,D,0.536
75,2002,AR4,D,X,0.589
76,2002,AR4,D,D,0.593
77,2002,AR4,R,X,0.466
78,2002,AR4,D,D,0.593
79,2002,AR4,D,D,0.642
80,2002,AR4,D,D,0.630
81,2002,AR4,R,R,0.405
82,2002,AR4,D,X,0.590
83,2002,AR4,D,X,0.523
84,2002,AR4,D,X,0.569
85,2002,AR4,R,R,0.449
86,2002,AR4,D,X,0.571
87,2002,AR4,R,R,0.402
88,2002,AR4,D,D,0.563
89,2002,AR4,R,X,0.429
90,2002,AR4,D,X,0.549
91,2002,AR4,R,R,0.415
92,2002,AR4,D,D,0.682
93,2002,AR4,R,R,0.488
94,2002,AR4,R,R,0.373
95,2002,AR4,R,R,0.332
96,2002,AR4,R,R,0.321
97,2002,AR4,R,R,0.471
98,2002,AR4,R,R,0.350
99,2002,AR4,R,R,0.456
100,2002,AR4,R,R,0.333
1,2004,AR4,D,X,0.571
2,2004,AR4,D,D,0.593
3,2004,AR4,D,D,0.776
4,2004,AR4,D,X,0.501
5,2004,AR4,D,D,0.592
6,2004,AR4,D,X,0.735
7,2004,AR4,D,D,0.558
8,2004,AR4,D,D,0.576
9,2004,AR4,D,D,0.609
10,2004,AR4,D,D,0.527
11,2004,AR4,D,D,0.787
12,2004,AR4,D,D,0.729
13,2004,AR4,D,D,0.675
14,2004,AR4,D,D,0.608
15,2004,AR4,D,D,0.627
16,2004,AR4,D,D,0.780
17,2004,AR4,D,D,0.746
18,2004,AR4,D,D,0.702
19,2004,AR4,D,D,0.597
20,2004,AR4,D,D,0.684
21,2004,AR4,D,D,0.690
22,2004,AR4,D,X,0.501
23,2004,AR4,D,D,0.705
24,2004,AR4,D,X,0.527
25,2004,AR4,D,D,0.672
26,2004,AR4,D,X,0.552
27,2004,AR4,D,X,0.577
28,2004,AR4,D,X,0.673
29,2004,AR4,D,X,0.504
30,2004,AR4,R,R,0.407
31,2004,AR4,R,R,0.390
32,2004,AR4,R,R,0.433
33,2004,AR4,D,D,0.783
34,2004,AR4,D,D,0.739
35,2004,AR4,D,D,0.706
36,2004,AR4,D,D,0.779
37,2004,AR4,D,D,0.722
38,2004,AR4,D,D,0.517
39,2004,AR4,D,D,0.786
40,2004,AR4,D,D,0.600
41,2004,AR4,R,R,0.447
42,2004,AR4,D,X,0.544
43,2004,AR4,D,D,0.603
44,2004,AR4,D,D,0.679
45,2004,AR4,D,D,0.651
46,2004,AR4,D,X,0.527
47,2004,AR4,D,X,0.557
48,2004,AR4,R,R,0.283
49,2004,AR4,D,X,0.577
50,2004,AR4,D,X,0.559
51,2004,AR4,D,D,0.619
52,2004,AR4,D,D,0.679
53,2004,AR4,D,D,0.601
54,2004,AR4,D,D,0.678
55,2004,AR4,D,D,0.715
56,2004,AR4,D,D,0.683
57,2004,AR4,D,D,0.687
58,2004,AR4,D,D,0.620
59,2004,AR4,D,X,0.518
60,2004,AR4,D,D,0.503
61,2004,AR4,D,D,0.537
62,2004,AR4,R,R,0.401
63,2004,AR4,R,R,0.314
64,2004,AR4,R,R,0.471
65,2004,AR4,D,D,0.644
66,2004,AR4,R,R,0.406
67,2004,AR4,R,X,0.416
68,2004,AR4,R,R,0.389
69,2004,AR4,D,D,0.530
70,2004,AR4,R,R,0.367
71,2004,AR4,D,D,0.534
72,2004,AR4,D,X,0.501
73,2004,AR4,D,D,0.594
74,2004,AR4,D,D,0.641
75,2004,AR4,D,X,0.529
76,2004,AR4,D,D,0.501
77,2004,AR4,R,X,0.476
78,2004,AR4,D,D,0.535
79,2004,AR4,D,D,0.671
80,2004,AR4,D,D,0.615
81,2004,AR4,R,R,0.300
82,2004,AR4,D,X,0.544
83,2004,AR4,R,X,0.423
84,2004,AR4,D,X,0.504
85,2004,AR4,R,R,0.377
86,2004,AR4,D,X,0.506
87,2004,AR4,R,R,0.449
88,2004,AR4,D,D,0.666
89,2004,AR4,R,X,0.423
90,2004,AR4,R,X,0.438
91,2004,AR4,R,R,0.385
92,2004,AR4,D,D,0.659
93,2004,AR4,R,R,0.398
94,2004,AR4,R,R,0.362
95,2004,AR4,R,R,0.367
96,2004,AR4,R,R,0.359
97,2004,AR4,R,R,0.369
98,2004,AR4,R,R,0.279
99,2004,AR4,R,R,0.350
